date,open,high,low,close,volume,signal,short_ma,long_ma,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-07-28,377.47,378.1986,372.99,373.01,25906375.0,1.0,353.63419999999996,298.2733,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.024443162780478363,-0.016427592026157622,0.0,0.5966657235665314
2020-07-29,375.0,380.92,374.85,380.16,22582314.0,1.0,354.9382,298.99305,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.0440800856883909,0.019168386906517343,0.0,0.3587353438373984
2020-07-30,376.75,385.19,375.07,384.76,39532505.0,1.0,356.3706,299.7375,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.05671363049627853,0.01210016835016825,0.0,0.5991435453678505
2020-07-31,411.535,425.66,403.3,425.04,93573867.0,1.0,358.4868,300.6861,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.1673395402488259,0.1046886370724609,0.0,0.7515707955227138
2020-08-03,432.8,446.5457,431.57,435.75,77037847.0,1.0,360.86479999999995,301.693,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.19675372826892967,0.025197628458498045,0.0,1.273086685181936
2020-08-04,436.53,443.16,433.55,438.66,43198092.0,1.0,363.26019999999994,302.7099,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.20474581857131088,0.006678141135972426,0.0,1.4575814848469204
2020-08-05,437.51,441.57,435.59,440.25,30497988.0,1.0,365.7306,303.7291,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.20911263079838505,0.0036246751470385696,0.0,1.510687490911272
2020-08-06,441.62,457.65,439.19,455.61,50607225.0,1.0,368.4806,304.80460000000005,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.25129768476559283,0.034889267461669426,0.0,1.5392194435208773
2020-08-07,452.82,454.7,441.17,444.45,49511403.0,1.0,371.0046,305.82705,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.2206476064925434,-0.024494633568183377,0.0,1.7730293079299917
2020-08-10,450.4,455.1,440.0,450.91,53100856.0,1.0,373.664,306.86570000000006,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.23838949767927278,0.014534818314771103,0.0,1.5388525224897713
2020-08-11,447.875,449.93,436.4267,437.5,46975594.0,1.0,375.977,307.8353,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.20155996814149565,-0.029739859395444768,0.0,1.6450888220743025
2020-08-12,441.99,453.1,441.19,452.04,41486205.0,1.0,378.551,308.8626,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.2414929554255582,0.03323428571428577,0.0,1.3746540685250555
2020-08-13,457.72,464.17,455.71,460.04,52520516.0,1.0,381.24940000000004,309.91754999999995,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.26346433770014555,0.01769754888947883,0.0,1.583746493472541
2020-08-14,459.315,460.0,452.18,459.63,41391302.0,1.0,383.99559999999997,310.99925,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.2623383043585729,-0.0008912268498392217,0.0,1.7040488960269606
2020-08-17,464.25,464.35,455.8501,458.43,29431414.0,1.0,386.5342,312.0751,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.2590425970173848,-0.0026107956399712418,0.0,1.695545493545234
2020-08-18,457.41,464.0,456.03,462.25,26408385.0,1.0,389.11,313.14255,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.2695339320535003,0.00833278799380488,0.0,1.6739498130431492
2020-08-19,463.933,468.65,462.44,462.83,36384502.0,1.0,391.4868,314.1776,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.2711268572684078,0.0012547322877229927,0.0,1.7326003501800764
2020-08-20,463.0,473.568,462.9335,473.1,31726797.0,1.0,393.892,315.2556,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.2993326192634094,0.022189572845321193,0.0,1.740523012534827
2020-08-21,477.05,499.472,477.0,497.48,84513660.0,1.0,397.1236,316.45735,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.36629040674521435,0.05153244557176073,0.0,1.8852108456678591
2020-08-24,514.79,515.14,495.745,503.43,86484442.0,1.0,400.41619999999995,317.68829999999997,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.38263162231193865,0.011960279810243613,0.0,2.1453877286881453
2020-08-25,498.79,500.7172,492.21,499.3,52873947.0,1.0,403.5424,318.88765,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.37128889621268296,-0.008203722463897667,0.0,2.22484403183092
2020-08-26,504.7165,507.97,500.33,506.09,40755567.0,1.0,406.6225999999999,320.1174,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.38993710691823885,0.013599038654115603,0.0,2.157601546892769
2020-08-27,508.57,509.94,495.33,500.04,38888096.0,1.0,409.59159999999997,321.3066,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.37332124907308234,-0.011954395463257383,0.0,2.2464922703320296
2020-08-28,504.05,505.77,498.31,499.23,46907479.0,1.0,412.54159999999996,322.49295,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,0.37109664661778036,-0.0016198704103671524,0.0,2.149102695483054
2020-08-31,127.58,131.0,126.0,129.04,223505733.0,1.0,408.12800000000004,321.8158,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.645601603910906,-0.7415219437934419,0.0,2.1349454635109324
2020-09-01,132.76,134.8,130.53,134.18,152470142.0,1.0,403.63419999999996,321.17350000000005,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6314849907994836,0.03983261004339744,0.0,-0.5406111309947323
2020-09-02,137.59,137.98,127.0,131.4,200118991.0,1.0,398.93160000000006,320.50169999999997,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6391200461399028,-0.020718437919213017,0.0,-0.4876499360316995
2020-09-03,126.91,128.84,120.5,120.88,257599640.0,1.0,394.14799999999997,319.7706,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6680124138309852,-0.08006088280060886,0.0,-0.5147543242574472
2020-09-04,120.07,123.7,110.89,120.96,332607163.0,1.0,389.2704,319.04395,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6677927000082393,0.0006618133686300265,0.0,-0.6167324741150658
2020-09-08,113.95,118.99,112.68,112.82,231366563.0,1.0,384.45420000000007,318.2921,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6901485814726319,-0.0672949735449736,0.0,-0.6159550791491054
2020-09-09,117.26,119.14,115.26,117.32,176940455.0,1.0,379.565,317.56865,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6777896789431765,0.039886544938840585,0.0,-0.7016601168903404
2020-09-10,120.36,120.5,112.5,113.49,182274391.0,1.0,374.5388,316.8272,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6883084782071351,-0.03264575519945445,0.0,-0.6486526591761007
2020-09-11,114.57,115.23,110.0,112.0,180860325.0,1.0,369.49659999999994,316.05535,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6924006481557771,-0.013128910036126484,0.0,-0.6907548937163556
2020-09-14,114.72,115.93,112.8,115.355,140150087.0,1.0,364.52149999999995,315.310675,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.683186399714372,0.029955357142857242,0.0,-0.7078803128497727
2020-09-15,118.33,118.829,113.61,115.54,184642039.0,1.0,359.3553,314.54917500000005,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6826783114992722,0.0016037449612067434,0.0,-0.6683165325837487
2020-09-16,115.23,116.0,112.04,112.13,155026675.0,1.0,354.14410000000004,313.773575,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6920436131938151,-0.029513588367664934,0.0,-0.6662925221298286
2020-09-17,109.72,112.2,108.71,110.34,178010968.0,1.0,348.7235,313.00447499999996,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.696959709977754,-0.015963613662712817,0.0,-0.7043395944890599
2020-09-18,110.4,110.88,106.09,106.84,287104882.0,1.0,343.2001,312.241425,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.7065721897228858,-0.03172013775602678,0.0,-0.7250760903504296
2020-09-21,104.54,110.19,103.1,110.08,195713815.0,1.0,337.7281,311.483125,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6976737799016781,0.030325720703856085,0.0,-0.76591056977887
2020-09-22,112.68,112.86,109.16,111.81,183055373.0,1.0,332.3261,310.71427500000004,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6929224684847985,0.015715843023255793,0.0,-0.7258193907438242
2020-09-23,111.62,112.11,106.77,107.12,150718671.0,1.0,326.7039,309.896325,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.7058031913432754,-0.0419461586620159,0.0,-0.7052574127916351
2020-09-24,105.17,110.25,105.0,108.22,167743349.0,1.0,321.05030000000005,309.102825,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.7027821262805196,0.01026885735623595,0.0,-0.7588254316846164
2020-09-25,108.43,112.44,107.67,112.28,149981441.0,1.0,315.5741,308.32182500000005,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6916316497761665,0.03751617076326008,0.0,-0.7454383596743834
2020-09-28,115.01,115.32,112.78,114.96,137672403.0,1.0,310.1671,307.542775,0.0,1.862645149230957e-09,27436.791052182005,9990009.99000999,9990009.990009991,-0.09990009990008548,0.0,-0.6842712367141799,0.02386889918061974,0.0,-0.6958881627791462
2020-09-29,114.55,115.31,113.57,114.09,100060526.0,0.0,304.58029999999997,306.755925,-1.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,-0.6869739639120045,-0.6866606245365412,-0.007567849686847539,0.0,-0.664670888665357
2020-09-30,113.79,117.26,113.62,115.81,142675184.0,0.0,299.13649999999996,305.959225,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6819367773475049,0.015075817337189878,-1.0,-0.6744900878522951
2020-10-01,117.64,117.72,115.83,116.79,116120440.0,0.0,293.69050000000004,305.143875,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6792452830188679,0.008462136257663344,-1.0,-0.6548869602696286
2020-10-02,112.89,115.37,112.22,113.02,144711986.0,0.0,288.5233,304.30692500000004,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6895992969157673,-0.032280160972686156,-1.0,-0.643942415917863
2020-10-05,113.91,116.65,113.55,116.5,106243839.0,0.0,283.4441,303.490725,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6800417456263217,0.03079101044062993,-1.0,-0.6851795870952309
2020-10-06,115.7,116.12,112.25,113.16,161498212.0,0.0,278.12250000000006,302.65642499999996,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.689214797725962,-0.028669527896995728,-1.0,-0.6448810376033433
2020-10-07,114.62,115.55,114.13,115.08,96848985.0,0.0,272.9639,301.83462499999996,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.683941665980061,0.016967126193001114,-1.0,-0.6815059077398846
2020-10-08,116.25,116.4,114.5901,114.97,83477153.0,0.0,267.6601,300.98947499999997,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6842437724863366,-0.0009558567952728803,-1.0000000000000002,-0.6594703017712941
2020-10-09,115.28,117.0,114.92,116.97,100506865.0,0.0,262.3043,300.152975,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6787509269176897,0.017395842393667982,-0.9999999999999998,-0.6607429099320146
2020-10-12,120.06,125.18,119.2845,124.4,240226769.0,0.0,256.2915,299.32542500000005,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6583450056301667,0.06352056082756263,-1.0,-0.6381698254424749
2020-10-13,125.27,125.39,119.65,121.1,262330451.0,0.0,249.99849999999998,298.481925,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.667408200818434,-0.026527331189710734,-0.9999999999999994,-0.5545058485009268
2020-10-14,121.0,123.03,119.62,121.19,151062308.0,0.0,243.6491,297.630275,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.667161022767845,0.0007431874483898593,-1.0,-0.5882433052666889
2020-10-15,118.72,121.2,118.15,120.71,112559219.0,0.0,237.2583,296.765575,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6684793057043202,-0.003960722831916841,-0.9999999999999998,-0.5873255781569728
2020-10-16,121.28,121.548,118.81,119.02,115393808.0,0.0,230.52649999999997,295.858925,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6731207602098268,-0.01400049705906714,-0.9999999999999997,-0.592435116686107
2020-10-19,119.96,120.419,115.66,115.98,120639337.0,0.0,223.9571,294.951675,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6814698854741699,-0.0255419257267685,-1.0,-0.6103393531105887
2020-10-20,116.2,118.98,115.63,117.51,124423728.0,0.0,217.2891,294.04022499999996,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6772678586141551,0.013191929643041833,-1.0,-0.6428221647109308
2020-10-21,116.67,118.705,116.45,116.87,89945980.0,0.0,210.87650000000002,293.132625,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.679025569196122,-0.0054463449919155416,-0.9999999999999998,-0.6258315851196787
2020-10-22,117.45,118.04,114.59,115.75,101987954.0,0.0,204.1507,292.195425,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6821015627145643,-0.009583297681184266,-0.9999999999999997,-0.6328360480077875
2020-10-23,116.39,116.55,114.28,115.04,82572645.0,0.0,197.2507,291.22247500000003,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6840515228914339,-0.006133909287256989,-0.9999999999999998,-0.6451170331663594
2020-10-26,114.01,116.55,112.88,115.05,111850657.0,0.0,190.3591,290.24607499999996,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6840240586635906,8.692628650885936e-05,-0.9999999999999997,-0.6529997911476602
2020-10-27,115.49,117.28,114.5399,116.6,92276772.0,0.0,183.5225,289.244275,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6797671033478894,0.013472403302911662,-1.0000000000000004,-0.6529167479937024
2020-10-28,115.05,115.43,111.1,111.2,143937823.0,0.0,176.50149999999996,288.236875,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6945977863832359,-0.046312178387650005,-0.9999999999999997,-0.6355591620624889
2020-10-29,112.37,116.93,112.2,115.32,146129173.0,0.0,169.55129999999997,287.256775,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6832825245118234,0.03705035971223003,-0.9999999999999994,-0.6938152481211568
2020-10-30,111.06,111.99,107.72,108.86,190573476.0,0.0,162.2665,286.224875,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.7010244156985526,-0.05601803676725625,-1.0000000000000007,-0.645626370979965
2020-11-02,109.11,110.68,107.32,108.77,122866899.0,0.0,154.4923,285.175075,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.7012715937491418,-0.0008267499540695056,-1.0000000000000007,-0.7155452996784865
2020-11-03,109.66,111.49,108.73,110.44,107624448.0,0.0,146.6325,284.144425,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6966850676993217,0.015353498207226313,-1.0,-0.7166253518605129
2020-11-04,114.14,115.59,112.35,114.95,138235482.0,0.0,138.94549999999998,283.130675,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.684298700942023,0.04083665338645415,-1.0,-0.696892837379952
2020-11-05,117.95,119.62,116.8686,119.03,126387074.0,0.0,131.2043,282.129675,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6730932959819835,0.03549369290996074,-0.9999999999999992,-0.6439079740343405
2020-11-06,118.32,119.2,116.13,118.69,114457922.0,0.0,123.5773,281.131575,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6740270797286535,-0.002856422750567078,-1.0000000000000004,-0.5981185019800493
2020-11-09,120.5,121.99,116.05,116.32,154515315.0,0.0,115.9191,280.168425,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6805361017275,-0.01996798382340559,-0.9999999999999997,-0.6017705625094871
2020-11-10,115.55,117.59,114.13,115.97,138023390.0,0.0,115.6577,279.15982499999996,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6814973497020131,-0.0030089408528197747,-0.9999999999999997,-0.6269900396892297
2020-11-11,117.19,119.63,116.44,119.49,112294954.0,0.0,115.3639,278.135575,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6718299415011947,0.030352677416573215,-0.999999999999999,-0.6308350793128896
2020-11-12,119.62,120.53,118.57,119.21,103350674.0,0.0,115.12010000000001,277.112275,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6725989398808053,-0.0023432923257176164,-1.0000000000000004,-0.5918226320035092
2020-11-13,119.44,119.6717,117.87,119.26,81688586.0,0.0,115.0877,276.161025,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6724616187415892,0.0004194279003439938,-0.9999999999999996,-0.5948179154679208
2020-11-16,118.92,120.99,118.146,120.3,91183018.0,0.0,115.0745,275.219225,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6696053390458927,0.008720442730169253,-0.9999999999999994,-0.5943064120738991
2020-11-17,119.55,120.6741,118.96,119.39,74270973.0,0.0,115.20589999999999,274.221925,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6721045837796271,-0.0075644222776392045,-0.9999999999999996,-0.5832167984183755
2020-11-18,118.61,119.82,118.0,118.03,76322111.0,0.0,115.2201,273.20482499999997,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6758397187663069,-0.01139123879721915,-1.0000000000000002,-0.5928155677733863
2020-11-19,117.59,119.06,116.81,118.64,74112972.0,0.0,115.3231,272.171975,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6741644008678697,0.005168177581970745,-1.0000000000000009,-0.607239580666433
2020-11-20,118.64,118.77,117.29,117.34,73604287.0,0.0,115.4299,271.158525,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6777347504874901,-0.010957518543492917,-0.9999999999999998,-0.6006824402935196
2020-11-23,117.18,117.6202,113.75,113.85,127959318.0,0.0,115.3998,270.120025,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6873197660047788,-0.02974262825975804,-0.999999999999999,-0.6145588695519207
2020-11-24,113.91,115.85,112.59,115.17,113226248.0,0.0,115.3924,269.097825,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6836944879294719,0.011594202898550732,-1.0000000000000002,-0.651900852825861
2020-11-25,115.55,116.75,115.17,116.03,76499234.0,0.0,115.47039999999998,268.041975,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6813325643349537,0.007467222366935866,-1.000000000000001,-0.6371262751304044
2020-11-27,116.57,117.49,116.22,116.59,46691331.0,0.0,115.59540000000001,267.00057499999997,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6797945675757326,0.004826338016030274,-1.000000000000001,-0.6276365409496077
2020-11-30,116.97,120.97,116.81,119.05,169410176.0,0.0,115.8396,265.971075,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.673038367526297,0.021099579723818485,-1.0000000000000013,-0.6215168081983136
2020-12-01,121.01,123.4693,120.01,122.72,125920963.0,0.0,116.0924,264.989675,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.66295899590783,0.030827383452330936,-0.9999999999999998,-0.5945492336316052
2020-12-02,122.02,123.37,120.89,123.08,89004195.0,0.0,116.31779999999999,263.986975,0.0,3127133.2276523034,0.0,0.0,3127133.2276523034,-68.72866772347696,0.0,-0.6619702837054737,0.002933507170795213,-0.9999999999999993,-0.5550630895823863
