date,open,high,low,close,volume,market_cap,signal,short_ema,long_ema,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-07-23,9518.16,9664.0,9440.33,9603.27,51856.2335,51856.2335,0.0,9215.147010189754,9161.985242610446,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.04021555459272102,0.00894185430797556,0.0,0.5472809379765436
2020-07-24,9603.27,9637.0,9463.44,9537.8,43931.136205,43931.136205,0.0,9227.800068613686,9165.72469293273,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.03312391681109177,-0.006817469466129933,0.0,0.6944361542517185
2020-07-25,9538.1,9732.9,9513.0,9700.42,40679.545416,40679.545416,0.0,9246.334183570012,9171.045044246832,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.05073873483535529,0.01705005347145061,0.0,0.573841381382965
2020-07-26,9700.42,10111.0,9650.0,9931.54,65279.269319,65279.269319,0.0,9273.2049999006,9178.612158234426,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.07577339688041604,0.023825772492325203,0.0,0.8317722619412474
2020-07-27,9931.54,11394.86,9917.21,11029.96,150188.933144,150188.933144,0.0,9342.097352845674,9197.033529794284,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.19475303292894272,0.11059916186210783,0.0,1.1491476802150722
2020-07-28,11029.96,11242.23,10565.0,10906.27,97267.734187,97267.734187,0.0,9403.437456655649,9214.040857856033,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.18135506932409018,-0.011214002589311156,0.0,1.4745236526667402
2020-07-29,10906.27,11342.82,10812.0,11100.53,76838.094233,76838.094233,0.0,9469.990105414252,9232.811894096272,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.20239709705372624,0.017811772494170874,0.0,1.3723742095592957
2020-07-30,11100.52,11170.0,10831.0,11099.61,60794.826456,60794.826456,0.0,9533.896767947026,9251.386999627653,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.20229744367417685,-8.287892560088217e-05,0.0,1.5071266449988554
2020-07-31,11099.79,11444.0,10960.0,11335.46,70063.660974,70063.660974,0.0,9604.546306458908,9272.124044407477,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2278444540727902,0.021248494316466804,0.0,1.5052888856289903
2020-08-01,11335.46,11861.0,11220.0,11801.17,85087.485126,85087.485126,0.0,9690.688412087971,9297.288680781534,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2782896447140381,0.04108434946618855,0.0,1.6613640214941352
2020-08-02,11801.17,12123.46,10518.5,11071.35,97553.077604,97553.077604,0.0,9744.832003770796,9314.941032216544,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.1992363518197574,-0.06184302064964742,0.0,1.915333305091985
2020-08-03,11071.36,11473.0,10936.0,11219.81,56931.841475,56931.841475,0.0,9802.674278132725,9333.894952293991,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2153173743500866,0.013409385485961378,0.0,1.2844429241763637
2020-08-04,11219.68,11414.98,11000.0,11191.97,58629.113709,58629.113709,0.0,9857.15646330399,9352.38326122639,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2123017764298093,-0.0024813254413399433,0.0,1.3726668004123233
2020-08-05,11191.99,11780.93,11093.0,11744.91,74970.256852,74970.256852,0.0,9931.186013762657,9376.189497433093,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.27219562391681107,0.04940506452393989,0.0,1.3545436308852736
2020-08-06,11744.91,11900.0,11562.5,11762.46,63529.08502,63529.08502,0.0,10003.000679889612,9399.93348253326,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2740966204506065,0.0014942643238644582,0.0,1.6171381924140056
2020-08-07,11762.47,11909.94,11322.0,11594.23,65755.926022,65755.926022,0.0,10065.401829697863,9421.76727872696,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.25587413344887344,-0.014302280305310222,0.0,1.6262945419057457
2020-08-08,11594.36,11808.27,11512.0,11761.41,41858.16104,41858.16104,0.0,10131.911954023437,9445.047305804304,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2739828856152513,0.014419241295023477,0.0,1.521629114924553
2020-08-09,11761.02,11797.11,11521.97,11681.68,41493.067342,41493.067342,0.0,10192.687171512714,9467.302357487844,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.26534662045060664,-0.006778949122596689,0.0,1.6113701886980345
2020-08-10,11681.69,12067.35,11450.0,11892.92,84952.337887,84952.337887,0.0,10259.362968708294,9491.437856418313,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2882279029462738,0.018083015456680895,0.0,1.5634690453946152
2020-08-11,11892.9,11935.0,11125.0,11392.08,90748.284634,90748.284634,0.0,10303.783244445223,9510.349718543506,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.23397746967071056,-0.04211245009635989,0.0,1.6733197284472408
2020-08-12,11392.09,11617.52,11150.0,11564.33,64909.613644,64909.613644,0.0,10353.216450545411,9530.787333284366,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2526353986135182,0.015120153650606483,0.0,1.347284598277142
2020-08-13,11564.34,11792.96,11270.36,11780.0,70132.491502,70132.491502,0.0,10409.168746602454,9553.167558823825,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.27599653379549394,0.0186495888650704,0.0,1.4361743690778777
2020-08-14,11779.77,11850.0,11634.03,11760.54,59818.852697,59818.852697,0.0,10462.163697716083,9575.13146371115,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2738886481802427,-0.0016519524617996106,0.0,1.5438681116856787
2020-08-15,11760.55,11980.0,11680.0,11852.4,56237.90505,56237.90505,0.0,10516.682768393883,9597.790852131935,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2838388214904679,0.007810865827589497,0.0,1.5328166429003522
2020-08-16,11852.4,11931.72,11686.0,11911.0,41368.236906,41368.236906,0.0,10571.361875515693,9620.807858578384,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.29018630849220106,0.004944146333232036,0.0,1.5798390876065316
2020-08-17,11910.99,12468.0,11769.78,12281.13,84734.21154,84734.21154,0.0,10638.411605887626,9647.278725657206,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.3302783795493933,0.031074636890269458,0.0,1.6098044395008888
2020-08-18,12281.15,12387.77,11817.93,11945.01,75923.835527,75923.835527,0.0,10689.650758597914,9670.141723411862,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.2938702339688042,-0.02736881703882288,0.0,1.7759443305119529
2020-08-19,11945.1,12020.08,11561.0,11754.59,73940.169606,73940.169606,1.0,10731.413081790153,9690.882502283386,1.0,0.0,849.8816198616873,9990009.990009991,9990009.990009991,-0.09990009990008548,-0.0009990009990008542,0.27324415077989606,-0.015941384728853314,0.0,1.5831272902250502
2020-08-20,11754.38,11888.0,11668.0,11853.55,46085.254351,46085.254351,1.0,10775.418451131716,9712.401581862658,0.0,0.0,849.8816198616873,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2839633882149046,0.008418838938661244,-1.0000000000000002,1.4793237836933386
