date,close,signal,short_ma,long_ma,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2021-09-20,5.3293543,0.0,4.811557760238648,0.0,0.0,10000,0,0,10000,0.0,0.0,0.14478827,-0.0018303394,0.0,1.2553994873271754
2021-09-21,5.3114924,0.0,4.829076519012451,0.0,0.0,10000,0,0,10000,0.0,0.0,0.14095141,-0.0033515692,0.0,1.2386756356883952
2021-09-22,5.2847004,0.0,4.8488009071350096,0.0,0.0,10000,0,0,10000,0.0,0.0,0.13519625,-0.0050441623,0.0,1.2080013331687547
2021-09-23,5.2512465,0.0,4.870662631988526,0.0,0.0,10000,0,0,10000,0.0,0.0,0.12801008,-0.0063303113,0.0,1.161708866162279
2021-09-24,5.2141614,0.0,4.894390296936035,0.0,0.0,10000,0,0,10000,0.0,0.0,0.12004391,-0.007062137,0.0,1.1036447165155683
2021-09-27,5.17511,0.0,4.919459238052368,0.0,0.0,10000,0,0,10000,0.0,0.0,0.111655325,-0.0074895024,0.0,1.039147305366259
2021-09-28,5.135747,0.0,4.94521734714508,0.0,0.0,10000,0,0,10000,0.0,0.0,0.103199854,-0.0076062083,0.0,0.971172655522264
2021-09-29,5.100387,0.0,4.971091513633728,0.0,0.0,10000,0,0,10000,0.0,0.0,0.09560427,-0.0068850517,0.0,0.9026612466196667
2021-09-30,5.0705304,0.0,4.996540660858154,0.0,0.0,10000,0,0,10000,0.0,0.0,0.08919082,-0.005853832,0.0,0.8412600210984803
2021-10-01,5.0481806,0.0,5.021038479804993,0.0,0.0,10000,0,0,10000,0.0,0.0,0.084389895,-0.0044077635,0.0,0.7895419051899241
2021-10-04,5.0352445,0.0,5.044134922027588,0.0,0.0,10000,0,0,10000,0.0,0.0,0.08161111,-0.002562523,0.0,0.7509472312852505
2021-10-05,5.0305624,0.0,5.065494012832642,0.0,0.0,10000,0,0,10000,0.0,0.0,0.080605365,-0.00092983246,0.0,0.7287062806382568
2021-10-06,5.0326824,0.0,5.084882488250733,0.0,0.0,10000,0,0,10000,0.0,0.0,0.08106076,0.00042140484,0.0,0.7207092326974076
2021-10-07,5.0417576,0.0,5.102057914733887,0.0,0.0,10000,0,0,10000,0.0,0.0,0.08301018,0.0018032789,0.0,0.7243740236991772
2021-10-08,5.058411,0.0,5.116838989257812,0.0,0.0,10000,0,0,10000,0.0,0.0,0.086587496,0.0033031702,0.0,0.7398637433350687
2021-10-11,5.08179,0.0,5.129245815277099,0.0,0.0,10000,0,0,10000,0.0,0.0,0.09160946,0.004621744,0.0,0.7680715472714895
2021-10-12,5.110217,0.0,5.1394455623626705,0.0,0.0,10000,0,0,10000,0.0,0.0,0.09771583,0.005593896,0.0,0.807343161745964
2021-10-13,5.1424975,0.0,5.147759943008423,0.0,0.0,10000,0,0,10000,0.0,0.0,0.10464993,0.0063169003,0.0,0.8546763366222023
2021-10-14,5.1771626,0.0,5.154577322006226,0.0,0.0,10000,0,0,10000,0.0,0.0,0.11209628,0.0067409277,0.0,0.9079252791747658
2021-10-15,5.213253,0.0,5.160307760238648,0.0,0.0,10000,0,0,10000,0.0,0.0,0.11984878,0.006971121,0.0,0.9645775942230143
2021-10-18,5.250541,0.0,5.165361976623535,0.0,0.0,10000,0,0,10000,0.0,0.0,0.12785858,0.0071525574,0.0,1.0230221618096584
2021-10-19,5.2912846,0.0,5.1701881790161135,0.0,0.0,10000,0,0,10000,0.0,0.0,0.13661058,0.0077598095,0.0,1.082847669431085
2021-10-20,5.3379755,0.0,5.175274124145508,0.0,0.0,10000,0,0,10000,0.0,0.0,0.14664018,0.00882411,0.0,1.1474543969716118
2021-10-21,5.389756,0.0,5.181037302017212,0.0,0.0,10000,0,0,10000,0.0,0.0,0.1577631,0.0097004175,0.0,1.2203649296648404
2021-10-22,5.443556,0.0,5.187790451049804,0.0,0.0,10000,0,0,10000,0.0,0.0,0.16931969,0.009981871,0.0,1.2999034916908243
2021-10-25,5.495315,0.0,5.195682678222656,0.0,0.0,10000,0,0,10000,0.0,0.0,0.18043798,0.009508371,0.0,1.381342732677073
2021-10-26,5.5406895,0.0,5.20468316078186,0.0,0.0,10000,0,0,10000,0.0,0.0,0.19018477,0.008256912,0.0,1.458894196157858
2021-10-27,5.5771174,0.0,5.214573993682861,0.0,0.0,10000,0,0,10000,0.0,0.0,0.19800979,0.0065746307,0.0,1.5266078274323682
2021-10-28,5.602242,0.0,5.224962549209595,0.0,0.0,10000,0,0,10000,0.0,0.0,0.20340675,0.004504919,0.0,1.5810316054017532
2021-10-29,5.617752,0.0,5.23544900894165,0.0,0.0,10000,0,0,10000,0.0,0.0,0.20673844,0.0027685165,0.0,1.6187800400493262
2021-11-01,5.6288457,0.0,5.245780715942383,0.0,0.0,10000,0,0,10000,0.0,0.0,0.20912144,0.0019747019,0.0,1.6421841966157136
2021-11-02,5.636224,0.0,5.255816669464111,0.0,0.0,10000,0,0,10000,0.0,0.0,0.21070631,0.0013108253,0.0,1.6589138703923492
2021-11-03,5.6388483,0.0,5.265474882125854,0.0,0.0,10000,0,0,10000,0.0,0.0,0.21127008,0.00046563148,0.0,1.670003896094135
2021-11-04,5.635214,0.0,5.274688472747803,0.0,0.0,10000,0,0,10000,0.0,0.0,0.21048938,-0.0006445646,0.0,1.6738389181007145
2021-11-05,5.625113,0.0,5.28341739654541,0.0,0.0,10000,0,0,10000,0.0,0.0,0.20831963,-0.0017924309,0.0,1.6680224226140816
2021-11-08,5.6089664,0.0,5.291678428649902,0.0,0.0,10000,0,0,10000,0.0,0.0,0.2048512,-0.0028704405,0.0,1.6520977971115347
2021-11-09,5.5866303,0.0,5.299524869918823,0.0,0.0,10000,0,0,10000,0.0,0.0,0.20005324,-0.0039821863,0.0,1.6265862002461249
2021-11-10,5.5573144,0.0,5.306927547454834,0.0,0.0,10000,0,0,10000,0.0,0.0,0.19375594,-0.0052475333,0.0,1.5911200789757198
2021-11-11,5.520335,0.0,5.3137393283844,0.0,0.0,10000,0,0,10000,0.0,0.0,0.1858125,-0.0066541433,0.0,1.5442633645450394
2021-11-12,5.474041,0.0,5.319682331085205,0.0,0.0,10000,0,0,10000,0.0,0.0,0.17586814,-0.008386135,0.0,1.4847179897286586
2021-11-15,5.4189825,0.0,5.324438524246216,0.0,0.0,10000,0,0,10000,0.0,0.0,0.16404113,-0.010058105,0.0,1.4095276044552643
2021-11-16,5.3582296,0.0,5.327760772705078,0.0,0.0,10000,0,0,10000,0.0,0.0,0.15099093,-0.011211097,0.0,1.3194531320586609
2021-11-17,5.295168,0.0,5.329466724395752,0.0,0.0,10000,0,0,10000,0.0,0.0,0.13744476,-0.011769116,0.0,1.2196959430153533
2021-11-18,5.235656,0.0,5.329507293701172,0.0,0.0,10000,0,0,10000,0.0,0.0,0.12466108,-0.011238933,0.0,1.116091140639245
2021-11-19,5.1915164,0.0,5.328142986297608,0.0,0.0,10000,0,0,10000,0.0,0.0,0.11517958,-0.008430541,0.0,1.0186361353625133
2021-11-22,5.1735168,0.0,5.325884313583374,0.0,0.0,10000,0,0,10000,0.0,0.0,0.11131311,-0.0034671426,0.0,0.9470339063201054
2021-11-23,5.189033,0.0,5.323458852767945,0.0,0.0,10000,0,0,10000,0.0,0.0,0.11464614,0.0029991865,0.0,0.9182621748308252
2021-11-24,5.236667,0.0,5.321606273651123,0.0,0.0,10000,0,0,10000,0.0,0.0,0.124878325,0.009179711,0.0,0.9425482864558856
2021-11-26,5.3069487,0.0,5.3209418773651125,0.0,0.0,10000,0,0,10000,0.0,0.0,0.13997537,0.013421059,0.0,1.0149595066093284
2021-11-29,5.3876123,0.0,5.32191159248352,0.0,0.0,10000,0,0,10000,0.0,0.0,0.15730257,0.015199661,0.0,1.1182880924156442
2021-11-30,5.4678187,0.0,5.324680881500244,0.0,0.0,10000,0,0,10000,0.0,0.0,0.17453155,0.014887214,0.0,1.2332087813721955
2021-12-01,5.5468364,0.0,5.329387760162353,0.0,0.0,10000,0,0,10000,0.0,0.0,0.19150518,0.014451385,0.0,1.3448045538968791
2021-12-02,5.6299047,0.0,5.3362918472290035,0.0,0.0,10000,0,0,10000,0.0,0.0,0.20934893,0.014975786,0.0,1.4524046498751266
2021-12-03,5.714822,0.0,5.345563354492188,0.0,0.0,10000,0,0,10000,0.0,0.0,0.2275898,0.015083194,0.0,1.5625628312779274
2021-12-06,5.7960567,0.0,5.357201261520386,0.0,0.0,10000,0,0,10000,0.0,0.0,0.24503972,0.014214754,0.0,1.6724405372591673
2021-12-07,5.8687253,0.0,5.371073570251465,0.0,0.0,10000,0,0,10000,0.0,0.0,0.2606495,0.012537599,0.0,1.7757867892999808
2021-12-08,5.932943,0.0,5.387017488479614,0.0,0.0,10000,0,0,10000,0.0,0.0,0.27444395,0.01094234,0.0,1.8674962740008245
2021-12-09,5.9917974,0.0,5.404845695495606,0.0,0.0,10000,0,0,10000,0.0,0.0,0.2870864,0.009920001,0.0,1.9481623769749354
2021-12-10,6.0476527,0.0,5.42438814163208,0.0,0.0,10000,0,0,10000,0.0,0.0,0.29908457,0.009321928,0.0,2.021651370785477
2021-12-13,6.102052,0.0,5.445465574264526,0.0,0.0,10000,0,0,10000,0.0,0.0,0.31077,0.008995175,0.0,2.090878259277268
2021-12-14,6.156438,0.0,5.467889442443847,0.0,0.0,10000,0,0,10000,0.0,0.0,0.3224525,0.0089126825,0.0,2.1577258554172962
2021-12-15,6.2076926,0.0,5.491432046890258,0.0,0.0,10000,0,0,10000,0.0,0.0,0.33346242,0.008325338,0.0,2.2238907485536608
2021-12-16,6.252584,0.0,5.515830078125,0.0,0.0,10000,0,0,10000,0.0,0.0,0.34310547,0.007231593,0.0,2.2859091147079806
2021-12-17,6.2881155,0.0,5.5407572364807125,0.0,0.0,10000,0,0,10000,0.0,0.0,0.3507379,0.005682707,0.0,2.340218009953344
2021-12-20,6.3108535,0.0,5.565806083679199,0.0,0.0,10000,0,0,10000,0.0,0.0,0.3556222,0.0036159754,0.0,2.383408521241751
2021-12-21,6.314056,0.0,5.5904514026641845,0.0,0.0,10000,0,0,10000,0.0,0.0,0.35631013,0.00050747395,0.0,2.4112764184968802
2021-12-22,6.2939525,0.0,5.614126110076905,0.0,0.0,10000,0,0,10000,0.0,0.0,0.35199174,-0.0031839013,0.0,2.414953298057838
2021-12-23,6.2506814,0.0,5.636289787292481,0.0,0.0,10000,0,0,10000,0.0,0.0,0.34269676,-0.006875038,0.0,2.388147450479177
2021-12-27,6.187609,0.0,5.656498718261719,0.0,0.0,10000,0,0,10000,0.0,0.0,0.32914835,-0.01009047,0.0,2.329207022417
2021-12-28,6.113394,0.0,5.674501533508301,0.0,0.0,10000,0,0,10000,0.0,0.0,0.3132063,-0.011994183,0.0,2.2414405243056605
2021-12-29,6.03411,0.0,5.690172910690308,0.0,0.0,10000,0,0,10000,0.0,0.0,0.2961755,-0.012968838,0.0,2.137042105882712
2021-12-30,5.9530034,0.0,5.703407287597656,0.0,0.0,10000,0,0,10000,0.0,0.0,0.27875313,-0.013441384,0.0,2.025118380273523
2021-12-31,5.871126,0.0,5.714070301055909,0.0,0.0,10000,0,0,10000,0.0,0.0,0.26116523,-0.013753951,0.0,1.9106175626839257
2022-01-03,5.7882295,0.0,5.722039766311646,0.0,0.0,10000,0,0,10000,0.0,0.0,0.24335836,-0.014119387,0.0,1.79512216099895
2022-01-04,5.706357,0.0,5.727295789718628,0.0,0.0,10000,0,0,10000,0.0,0.0,0.22577149,-0.014144659,0.0,1.6782281726669859
2022-01-05,5.630047,0.0,5.729990425109864,0.0,0.0,10000,0,0,10000,0.0,0.0,0.20937945,-0.0133728385,0.0,1.5629789812413293
2022-01-06,5.559216,0.0,5.730360956192016,0.0,0.0,10000,0,0,10000,0.0,0.0,0.19416443,-0.012580872,0.0,1.456052106370384
2022-01-07,5.490057,0.0,5.728619747161865,0.0,0.0,10000,0,0,10000,0.0,0.0,0.1793085,-0.012440443,0.0,1.3571322090370364
2022-01-10,5.418896,0.0,5.72495283126831,0.0,0.0,10000,0,0,10000,0.0,0.0,0.1640226,-0.012961745,0.0,1.260515276261906
2022-01-11,5.3445525,0.0,5.71948884010315,0.0,0.0,10000,0,0,10000,0.0,0.0,0.14805298,-0.01371932,0.0,1.1607893341137943
2022-01-12,5.2702723,0.0,5.712317371368409,0.0,0.0,10000,0,0,10000,0.0,0.0,0.13209698,-0.013898313,0.0,1.0562053484583376
2022-01-13,5.1977677,0.0,5.703548250198364,0.0,0.0,10000,0,0,10000,0.0,0.0,0.11652242,-0.013757288,0.0,0.9515107543013626
2022-01-14,5.13062,0.0,5.693383684158325,0.0,0.0,10000,0,0,10000,0.0,0.0,0.10209855,-0.0129185915,0.0,0.8491755755741135
2022-01-18,5.069447,0.0,5.682068347930908,0.0,0.0,10000,0,0,10000,0.0,0.0,0.0889581,-0.011923134,0.0,0.7543597898711328
2022-01-19,5.0137687,0.0,5.66984146118164,0.0,0.0,10000,0,0,10000,0.0,0.0,0.076997936,-0.0109831095,0.0,0.6678850689424222
2022-01-20,4.9633865,0.0,5.6569298648834225,0.0,0.0,10000,0,0,10000,0.0,0.0,0.066175446,-0.010048747,0.0,0.5890158780378106
2022-01-21,4.9164624,0.0,5.64352650642395,0.0,0.0,10000,0,0,10000,0.0,0.0,0.056095768,-0.0094540715,0.0,0.5174559560168047
2022-01-24,4.8705583,0.0,5.629791383743286,0.0,0.0,10000,0,0,10000,0.0,0.0,0.046235185,-0.009336829,0.0,0.45056703514716506
2022-01-25,4.8229814,0.0,5.6158443069458,0.0,0.0,10000,0,0,10000,0.0,0.0,0.036015283,-0.009768248,0.0,0.38484467686024515
2022-01-26,4.771651,0.0,5.601796503067017,0.0,0.0,10000,0,0,10000,0.0,0.0,0.024989063,-0.010642886,0.0,0.3163856391295266
2022-01-27,4.7161994,0.0,5.587740840911866,0.0,0.0,10000,0,0,10000,0.0,0.0,0.013077657,-0.011620998,0.0,0.2421331041709005
2022-01-28,4.6586666,0.0,5.573749580383301,0.0,0.0,10000,0,0,10000,0.0,0.0,0.00071915024,-0.012198985,0.0,0.16150023302662897
2022-01-31,4.60724,0.0,5.559991025924683,0.0,0.0,10000,0,0,10000,0.0,0.0,-0.010327658,-0.01103884,0.0,0.07741972777895702
2022-02-01,4.571751,0.0,5.5467129325866695,0.0,0.0,10000,0,0,10000,0.0,0.0,-0.017950999,-0.007702887,0.0,0.0018507263587042595
2022-02-02,4.557372,0.0,5.5340300464630126,0.0,0.0,10000,0,0,10000,0.0,0.0,-0.021039728,-0.003145218,0.0,-0.050657897130074715
2022-02-03,4.56675,0.0,5.52189471244812,0.0,0.0,10000,0,0,10000,0.0,0.0,-0.019025268,0.0020577908,0.0,-0.07208261359331093
2022-02-04,4.5999346,0.0,5.510112743377686,0.0,0.0,10000,0,0,10000,0.0,0.0,-0.011896964,0.0072665215,0.0,-0.05805382213421561
