date,close,signal,short_ma,long_ma,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-12-04,16.771372,0.0,20.309160118103026,38.533972597122194,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.44230607,0.00024914742,-1.0015236480163658,-1.3445103556757556
2020-12-03,16.79272,0.0,20.14853416442871,38.447195806503295,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.44159618,0.0012729168,-1.0015236396406708,-1.3438495172359297
2020-12-02,16.829176,0.0,20.004125785827636,38.36613342285156,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.44038394,0.0021709204,-1.0015236313041147,-1.3404835662963395
2020-12-01,16.875568,0.0,19.874102897644043,38.29109651565552,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.43884125,0.0027567148,-1.001523623006425,-1.3347368111586126
2020-11-30,16.929012,0.0,19.756574974060058,38.22204951286316,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.4370641,0.003166914,-1.00152361474733,-1.3274331305673568
2020-11-29,16.992754,0.0,19.649504776000978,38.1587005519867,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.4349445,0.0037652254,-1.0015236065265591,-1.3190388930568362
2020-11-28,17.06437,0.0,19.550481300354004,38.1004619884491,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.43256313,0.004214406,-1.0015235983438486,-1.3090502658413345
2020-11-27,17.141172,0.0,19.456837196350097,38.04649351119995,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.4300092,0.0045007467,-1.001523590198932,-1.297864602517796
2020-11-26,17.221912,0.0,19.36573184967041,37.99573390960693,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.42732438,0.0047103167,-1.0015235820915487,-1.2859167809434997
2020-11-25,17.33828,0.0,19.275279998779297,37.94731369972229,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.42345485,0.0067569017,-1.001523574021444,-1.2734113378688892
2020-11-24,17.510927,0.0,19.1844287109375,37.90065023422241,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.41771385,0.009957552,-1.0015235659883555,-1.2554196613695028
2020-11-23,17.757557,0.0,19.093569068908693,37.85547882080078,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.40951273,0.014084339,-1.001523557992037,-1.2287873524230386
2020-11-22,18.079588,0.0,19.004283714294434,37.81170843124389,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.3988043,0.018134832,-1.0015235500322277,-1.190922398022019
2020-11-21,18.466778,0.0,18.918943176269533,37.769431610107425,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.3859292,0.02141583,-1.0015235421086788,-1.1419750864951355
2020-11-20,18.900448,0.0,18.839746360778808,37.72900122642517,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.37150848,0.023483753,-1.001523534221153,-1.084079529801012
2020-11-19,19.36477,0.0,18.767941360473632,37.69099620819092,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.35606846,0.02456677,-1.0015235263693956,-1.0206646733195122
2020-11-18,19.847544,0.0,18.70429557800293,37.655971117019654,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.34001496,0.024930477,-1.001523518553163,-0.9545275511839445
2020-11-17,20.36912,0.0,18.650034675598146,37.62434797286987,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.32267115,0.026279092,-1.0015235107722225,-0.8876928071493324
2020-11-16,20.945227,0.0,18.607061462402342,37.596376209259034,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.303514,0.028283358,-1.0015235030263316,-0.8174813000737321
2020-11-15,21.572573,0.0,18.57763805389404,37.572103815078734,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.28265303,0.029951692,-1.0015234953152532,-0.7421716552416102
2020-11-14,22.232794,0.0,18.56395553588867,37.55131092071533,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.26069888,0.0306046,-1.001523487638754,-0.6627835130316784
2020-11-13,22.898342,0.0,18.567683067321777,37.53353161811829,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.23856758,0.02993548,-1.0015234799965993,-0.5821475629081804
2020-11-12,23.54127,0.0,18.58980541229248,37.51817938804626,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.21718849,0.028077483,-1.001523472388564,-0.5038177370740637
2020-11-11,24.151619,0.0,18.630776557922363,37.504793395996096,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.19689271,0.025926828,-1.0015234648144162,-0.4308623558357966
2020-11-10,24.714151,0.0,18.690386085510255,37.49299012184143,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.17818697,0.023291707,-1.001523457273935,-0.3639090607311411
2020-11-09,25.219957,0.0,18.7679447555542,37.48258323669434,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.16136754,0.020466208,-1.001523449766887,-0.3040804530877626
