date,open,high,low,close,volume,market_cap,signal,short_ma,long_ma,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-07-20,9208.99,9221.52,9131.0,9160.78,35458.764082,35458.764082,1.0,9373.1034,8547.81785,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.007714471403812754,-0.005235101786406404,0.0,-0.024236637188748748
2020-07-21,9160.78,9437.73,9152.8,9390.0,60413.582486,60413.582486,1.0,9356.888,8558.04305,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.017114384748700175,0.02502188678256645,0.0,-0.12550194214992924
2020-07-22,9390.0,9544.0,9261.0,9518.16,48815.004107,48815.004107,1.0,9356.890399999998,8568.863299999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.030996533795493917,0.013648562300319522,0.0,0.32255155910679323
2020-07-23,9518.16,9664.0,9440.33,9603.27,51856.2335,51856.2335,1.0,9355.631,8580.0859,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.04021555459272102,0.00894185430797556,0.0,0.5472809379765436
2020-07-24,9603.27,9637.0,9463.44,9537.8,43931.136205,43931.136205,1.0,9350.6058,8588.9849,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.03312391681109177,-0.006817469466129933,0.0,0.6944361542517185
2020-07-25,9538.1,9732.9,9513.0,9700.42,40679.545416,40679.545416,1.0,9352.191,8596.7606,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.05073873483535529,0.01705005347145061,0.0,0.573841381382965
2020-07-26,9700.42,10111.0,9650.0,9931.54,65279.269319,65279.269319,1.0,9357.495799999999,8606.1384,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.07577339688041604,0.023825772492325203,0.0,0.8317722619412474
2020-07-27,9931.54,11394.86,9917.21,11029.96,150188.933144,150188.933144,1.0,9383.155200000001,8622.1994,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.19475303292894272,0.11059916186210783,0.0,1.1491476802150722
2020-07-28,11029.96,11242.23,10565.0,10906.27,97267.734187,97267.734187,1.0,9405.640399999998,8635.745649999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.18135506932409018,-0.011214002589311156,0.0,1.4745236526667402
2020-07-29,10906.27,11342.82,10812.0,11100.53,76838.094233,76838.094233,1.0,9432.2024,8651.14825,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.20239709705372624,0.017811772494170874,0.0,1.3723742095592957
2020-07-30,11100.52,11170.0,10831.0,11099.61,60794.826456,60794.826456,1.0,9456.4946,8665.7214,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.20229744367417685,-8.287892560088217e-05,0.0,1.5071266449988554
2020-07-31,11099.79,11444.0,10960.0,11335.46,70063.660974,70063.660974,1.0,9497.595800000001,8681.847,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2278444540727902,0.021248494316466804,0.0,1.5052888856289903
2020-08-01,11335.46,11861.0,11220.0,11801.17,85087.485126,85087.485126,1.0,9544.3166,8696.8028,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2782896447140381,0.04108434946618855,0.0,1.6613640214941352
2020-08-02,11801.17,12123.46,10518.5,11071.35,97553.077604,97553.077604,1.0,9576.2768,8708.0525,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.1992363518197574,-0.06184302064964742,0.0,1.915333305091985
2020-08-03,11071.36,11473.0,10936.0,11219.81,56931.841475,56931.841475,1.0,9613.831,8720.5515,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2153173743500866,0.013409385485961378,0.0,1.2844429241763637
2020-08-04,11219.68,11414.98,11000.0,11191.97,58629.113709,58629.113709,1.0,9649.15,8731.94495,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2123017764298093,-0.0024813254413399433,0.0,1.3726668004123233
2020-08-05,11191.99,11780.93,11093.0,11744.91,74970.256852,74970.256852,1.0,9693.5364,8746.0897,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.27219562391681107,0.04940506452393989,0.0,1.3545436308852736
2020-08-06,11744.91,11900.0,11562.5,11762.46,63529.08502,63529.08502,1.0,9739.4828,8761.3935,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2740966204506065,0.0014942643238644582,0.0,1.6171381924140056
2020-08-07,11762.47,11909.94,11322.0,11594.23,65755.926022,65755.926022,1.0,9783.641,8776.1529,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.25587413344887344,-0.014302280305310222,0.0,1.6262945419057457
2020-08-08,11594.36,11808.27,11512.0,11761.41,41858.16104,41858.16104,1.0,9832.6646,8791.2798,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2739828856152513,0.014419241295023477,0.0,1.521629114924553
2020-08-09,11761.02,11797.11,11521.97,11681.68,41493.067342,41493.067342,1.0,9879.119200000001,8806.2764,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.26534662045060664,-0.006778949122596689,0.0,1.6113701886980345
2020-08-10,11681.69,12067.35,11450.0,11892.92,84952.337887,84952.337887,1.0,9931.0838,8823.7184,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2882279029462738,0.018083015456680895,0.0,1.5634690453946152
2020-08-11,11892.9,11935.0,11125.0,11392.08,90748.284634,90748.284634,1.0,9965.2116,8838.4838,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.23397746967071056,-0.04211245009635989,0.0,1.6733197284472408
2020-08-12,11392.09,11617.52,11150.0,11564.33,64909.613644,64909.613644,1.0,10004.0004,8854.60255,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2526353986135182,0.015120153650606483,0.0,1.347284598277142
2020-08-13,11564.34,11792.96,11270.36,11780.0,70132.491502,70132.491502,1.0,10053.670600000001,8870.42755,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.27599653379549394,0.0186495888650704,0.0,1.4361743690778777
2020-08-14,11779.77,11850.0,11634.03,11760.54,59818.852697,59818.852697,1.0,10103.8916,8884.6924,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2738886481802427,-0.0016519524617996106,0.0,1.5438681116856787
2020-08-15,11760.55,11980.0,11680.0,11852.4,56237.90505,56237.90505,1.0,10157.695399999999,8897.083349999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2838388214904679,0.007810865827589497,0.0,1.5328166429003522
2020-08-16,11852.4,11931.72,11686.0,11911.0,41368.236906,41368.236906,1.0,10215.6754,8910.130700000002,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.29018630849220106,0.004944146333232036,0.0,1.5798390876065316
2020-08-17,11910.99,12468.0,11769.78,12281.13,84734.21154,84734.21154,1.0,10278.971,8923.970299999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.3302783795493933,0.031074636890269458,0.0,1.6098044395008888
2020-08-18,12281.15,12387.77,11817.93,11945.01,75923.835527,75923.835527,1.0,10334.02,8936.9309,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2938702339688042,-0.02736881703882288,0.0,1.7759443305119529
2020-08-19,11945.1,12020.08,11561.0,11754.59,73940.169606,73940.169606,1.0,10386.3408,8948.7808,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.27324415077989606,-0.015941384728853314,0.0,1.5831272902250502
2020-08-20,11754.38,11888.0,11668.0,11853.55,46085.254351,46085.254351,1.0,10438.7718,8961.391,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2839633882149046,0.008418838938661244,0.0,1.4793237836933386
2020-08-21,11853.54,11878.0,11485.81,11531.34,64448.306142,64448.306142,1.0,10487.667800000001,8972.5865,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.24906195840554593,-0.027182573996819448,0.0,1.5278968472623515
2020-08-22,11531.23,11686.0,11376.81,11662.96,43678.701646,43678.701646,1.0,10539.7618,8984.9162,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.26331889081455795,0.01141411145625737,0.0,1.3481242955340356
2020-08-23,11663.51,11718.07,11514.13,11648.13,37900.00469,37900.00469,1.0,10590.0152,8995.09665,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.26171252166377806,-0.001271546845740712,0.0,1.4120316184311288
2020-08-24,11648.12,11824.9,11585.09,11748.2,46212.391867,46212.391867,1.0,10643.590999999999,9004.97765,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2725519930675911,0.008591078567976362,0.0,1.4042728677728515
2020-08-25,11748.19,11767.85,11117.64,11318.42,69590.923272,69590.923272,1.0,10683.0754,9012.501100000001,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.22599870017331022,-0.03658262542346913,0.0,1.4528062563378172
2020-08-26,11318.42,11539.32,11244.0,11461.43,53998.231231,53998.231231,1.0,10727.156200000001,9020.333,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.24148938474870021,0.012635155790295949,0.0,1.2131694413271872
2020-08-27,11461.42,11592.2,11125.0,11330.38,63246.036383,63246.036383,1.0,10765.0426,9026.22615,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.22729419410745225,-0.011434000818397072,0.0,1.2815867781642767
2020-08-28,11330.38,11542.65,11276.89,11526.91,45953.908365,45953.908365,1.0,10810.9322,9034.60155,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.24858210571923742,0.017345402360732898,0.0,1.2143411501986192
2020-08-29,11526.9,11580.02,11417.04,11465.84,32973.7992,32973.7992,1.0,10854.482200000002,9040.815349999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2419670710571924,-0.005298037375150777,0.0,1.306176320180969
2020-08-30,11465.84,11719.0,11458.0,11711.16,43177.879054,43177.879054,1.0,10904.0248,9047.73885,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.26853986135181973,0.021395728529266078,0.0,1.2756758695799875
2020-08-31,11711.17,11800.77,11570.0,11649.51,55353.617744,55353.617744,1.0,10950.96,9054.83825,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.26186200173310226,-0.005264209523223928,0.0,1.3865628148754647
2020-09-01,11649.51,12050.85,11515.0,11921.97,78148.193668,78148.193668,1.0,11004.546999999999,9062.7263,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2913745667244367,0.023388108169356325,0.0,1.3562849192429114
2020-09-02,11921.97,11954.57,11160.1,11388.54,87221.845602,87221.845602,1.0,11047.2008,9070.145400000001,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.23359402079722713,-0.044743444246210906,0.0,1.475533904215017
2020-09-03,11388.54,11462.6,9960.8,10140.85,121950.106015,121950.106015,1.0,11066.065799999998,9071.263299999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.09844562391681114,-0.1095566244663495,0.0,1.1922907334322084
2020-09-04,10138.29,10627.05,9875.5,10446.25,92733.599113,92733.599113,1.0,11092.3164,9074.964549999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.13152621317157712,0.03011581869369917,0.0,0.5330804924677774
2020-09-05,10446.25,10565.68,9825.0,10166.69,90001.605568,90001.605568,1.0,11112.563800000002,9074.97445,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.10124458405545933,-0.02676175661122404,0.0,0.6633681156482935
2020-09-06,10166.69,10347.14,9994.86,10256.2,56368.788815,56368.788815,1.0,11134.2822,9078.2865,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.11094020797227044,0.008804242088624736,0.0,0.5394017995405701
2020-09-07,10255.89,10410.75,9875.0,10373.44,62620.230676,62620.230676,1.0,11157.5712,9082.1716,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.12363951473136921,0.011431134338253823,0.0,0.5781877872172803
2020-09-08,10373.45,10438.0,9850.0,10126.65,73491.878418,73491.878418,1.0,11176.8886,9084.4196,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.09690749566724433,-0.02379056513557709,0.0,0.6283144247959604
2020-09-09,10126.66,10343.0,9981.01,10219.2,49347.113776,49347.113776,1.0,11193.472600000001,9087.261299999998,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.10693240901213179,0.009139251381256486,0.0,0.5197210575616953
2020-09-10,10219.29,10483.35,10070.83,10336.87,58253.75375,58253.75375,1.0,11209.8468,9089.26365,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.11967829289428085,0.011514599968686312,0.0,0.5596563204242894
2020-09-11,10336.86,10397.6,10200.0,10387.89,43830.254467,43830.254467,1.0,11225.5392,9092.92245,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.12520472270363944,0.004935730061420784,0.0,0.6097596119888378
2020-09-12,10387.89,10477.97,10269.25,10440.92,35379.153096,35379.153096,1.0,11243.601600000002,9098.54785,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.13094887348353554,0.005104982821342974,0.0,0.631437079760135
2020-09-13,10440.67,10580.11,10200.0,10332.83,43837.609865,43837.609865,1.0,11256.2498,9106.28575,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.11924068457538994,-0.01035253598341912,0.0,0.6538514376813691
2020-09-14,10332.84,10750.0,10212.34,10671.77,67059.291361,67059.291361,1.0,11271.0544,9115.528549999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.1559542894280763,0.03280224294796308,0.0,0.6075562128664658
2020-09-15,10671.77,10930.04,10606.48,10785.31,61822.452786,61822.452786,1.0,11266.161399999999,9125.990549999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.16825281629116112,0.010639284767194113,0.0,0.7446235240388477
2020-09-16,10785.23,11093.0,10661.22,10954.01,64991.51244,64991.51244,1.0,11267.116199999999,9138.14255,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.18652621317157714,0.015641645905402957,0.0,0.7903981566949165
2020-09-17,10954.01,11045.46,10745.83,10939.99,55601.614529,55601.614529,1.0,11263.9054,9150.1831,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.185007582322357,-0.001279896585816509,0.0,0.8569748642160658
2020-09-18,10940.0,11038.03,10812.84,10933.39,47266.728275,47266.728275,1.0,11260.580999999998,9160.27385,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.18429267764298088,-0.0006032912278713942,0.0,0.8513788796831419
2020-09-19,10933.4,11179.79,10887.37,11080.65,38440.036858,38440.036858,1.0,11255.4848,9171.876750000001,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.20024371750433273,0.013468832631050365,0.0,0.8487550715843958
2020-09-20,11080.64,11080.64,10723.0,10920.28,39157.922565,39157.922565,1.0,11237.867000000002,9182.7238,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.18287261698440216,-0.014472977668277487,0.0,0.9061879445604067
2020-09-21,10920.28,10988.86,10296.35,10417.22,70683.431179,70683.431179,1.0,11224.784399999999,9189.5365,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.12838171577123042,-0.04606658437329458,0.0,0.8412764022547036
2020-09-22,10417.22,10572.71,10353.0,10529.61,43991.235476,43991.235476,1.0,11210.9804,9196.52515,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.14055567590987875,0.010788866895390603,0.0,0.6287156502550714
2020-09-23,10529.61,10537.15,10136.82,10241.46,51876.568079,51876.568079,1.0,11191.9702,9203.29915,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.10934358752166369,-0.027365685908595005,0.0,0.6738960326195302
2020-09-24,10241.46,10795.24,10190.93,10736.32,57676.619427,57676.619427,1.0,11171.798400000001,9216.814199999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.16294627383015595,0.04831928260228535,0.0,0.554078533500071
2020-09-25,10736.33,10760.53,10556.24,10686.67,48101.117008,48101.117008,1.0,11150.2826,9230.5982,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.15756824090121319,-0.004624489583022862,0.0,0.7426287086219536
2020-09-26,10686.57,10820.94,10644.68,10728.6,28420.836659,28420.836659,1.0,11132.97,9244.768399999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.16211005199306763,0.003923579562202351,0.0,0.7233672497569681
2020-09-27,10728.59,10799.0,10594.82,10774.25,30549.483253,30549.483253,1.0,11113.226800000002,9258.96705,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.16705480935875217,0.004254982010700292,0.0,0.739537048380162
2020-09-28,10774.26,10950.0,10626.0,10696.12,50095.251734,50095.251734,1.0,11093.5156,9288.44765,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.15859185441941084,-0.007251548831705201,0.0,0.7570623442988492
2020-09-29,10696.11,10867.54,10635.87,10840.48,41874.898399,41874.898399,1.0,11072.4668,9314.75705,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.1742287694974003,0.013496482836766965,0.0,0.7267357971395401
2020-09-30,10840.58,10849.34,10665.13,10776.59,39596.027322,39596.027322,1.0,11060.157,9342.779700000001,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.16730827556325825,-0.005893650465662037,0.0,0.7814032136702173
2020-10-01,10776.59,10920.0,10437.0,10619.13,60866.332893,60866.332893,1.0,11041.253,9369.06885,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.15025238301559785,-0.01461130097739649,0.0,0.7568330741589322
2020-10-02,10619.13,10664.64,10374.0,10570.4,50130.393705,50130.393705,1.0,11017.061000000002,9396.776,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.14497400346620445,-0.004588888166921379,0.0,0.6952691307736196
2020-10-03,10570.4,10603.56,10496.46,10542.06,22298.221341,22298.221341,1.0,10992.6914,9422.9231,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.14190424610051988,-0.0026810716718383976,0.0,0.6762769653851136
2020-10-04,10542.07,10696.87,10517.87,10666.63,23212.001595,23212.001595,1.0,10968.975999999999,9449.29105,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.15539753032928935,0.011816476096702111,0.0,0.665225196995797
2020-10-05,10666.62,10798.0,10615.64,10792.21,34025.761653,34025.761653,1.0,10946.6002,9472.44025,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.16900021663778153,0.011773165470256197,0.0,0.7130400747049189
2020-10-06,10792.2,10800.0,10525.0,10599.66,48674.740471,48674.740471,1.0,10912.9708,9494.39675,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.14814341421143845,-0.0178415727640584,0.0,0.7606200845467016
2020-10-07,10599.65,10681.87,10546.17,10666.39,32811.990279,32811.990279,1.0,10887.398399999998,9516.7938,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.15537153379549387,0.006295484949517149,0.0,0.6854812329568142
2020-10-08,10666.4,10950.0,10530.41,10925.57,51959.691572,51959.691572,1.0,10870.818000000001,9542.340699999999,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.18344562391681107,0.024298755248964188,0.0,0.7110501961285502
2020-10-09,10925.44,11104.64,10829.0,11050.64,48240.073237,48240.073237,1.0,10854.759800000002,9565.25735,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.1969930675909878,0.011447457661247773,0.0,0.8067086709301754
2020-10-10,11050.64,11491.0,11050.51,11293.22,43648.036943,43648.036943,1.0,10849.9974,9587.99985,0.0,0.0,1082.1068013442366,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.22326906412478328,0.021951669767542814,0.0,0.852575986795905
