date,open,high,low,close,volume,VWAP
2022-01-18 04:05:00,1032.0,1035.01,1020.11,1023.98,30554.0,1026.3667
2022-01-18 04:10:00,1024.0,1024.0,1018.0,1022.0,14601.0,1024.7391
2022-01-18 04:15:00,1022.12,1022.12,1020.0,1021.0,8500.0,1024.1531
2022-01-18 04:20:00,1021.99,1022.51,1018.0,1019.0,12740.0,1023.3249
2022-01-18 04:25:00,1019.64,1021.3,1016.5,1018.6,9043.0,1022.7825
2022-01-18 04:30:00,1020.0,1022.0,1020.0,1020.83,6184.0,1022.6431
2022-01-18 04:35:00,1021.45,1021.45,1021.04,1021.04,1524.0,1022.6162
2022-01-18 04:40:00,1018.0,1019.88,1018.0,1019.88,3396.0,1022.4843
2022-01-18 04:45:00,1019.0,1020.0,1018.0,1020.0,7448.0,1022.2346
2022-01-18 04:50:00,1021.0,1022.0,1019.0,1022.0,7849.0,1022.1394
2022-01-18 04:55:00,1022.87,1023.0,1022.69,1023.0,1176.0,1022.1481
2022-01-18 05:00:00,1022.0,1022.97,1021.0,1021.0,1299.0,1022.142
2022-01-18 05:05:00,1021.09,1022.0,1021.09,1021.16,1192.0,1022.1338
2022-01-18 05:15:00,1022.0,1023.0,1022.0,1023.0,1183.0,1022.1397
2022-01-18 05:20:00,1022.5,1022.5,1022.0,1022.5,3303.0,1022.1455
2022-01-18 05:25:00,1023.5,1023.5,1023.5,1023.5,2179.0,1022.1718
2022-01-18 05:30:00,1024.0,1024.64,1024.0,1024.64,1722.0,1022.2059
2022-01-18 05:35:00,1024.28,1024.28,1024.28,1024.28,793.0,1022.2202
2022-01-18 05:40:00,1022.5,1022.5,1022.0,1022.0,2681.0,1022.219
2022-01-18 05:50:00,1023.0,1023.0,1023.0,1023.0,538.0,1022.2226
2022-01-18 05:55:00,1022.77,1023.0,1022.77,1023.0,819.0,1022.2274
2022-01-18 06:00:00,1022.0,1022.0,1022.0,1022.0,348.0,1022.2267
2022-01-18 06:05:00,1021.95,1022.0,1021.95,1022.0,1552.0,1022.2236
2022-01-18 06:10:00,1021.8,1021.8,1021.8,1021.8,340.0,1022.2224
2022-01-18 06:20:00,1023.0,1023.11,1023.0,1023.11,1638.0,1022.2338
2022-01-18 06:25:00,1023.0,1023.0,1023.0,1023.0,344.0,1022.2359
2022-01-18 06:30:00,1022.94,1023.0,1021.5,1022.0,5724.0,1022.2329
2022-01-18 06:40:00,1022.0,1024.0,1022.0,1024.0,4295.0,1022.2684
2022-01-18 06:45:00,1023.47,1023.47,1023.47,1023.47,370.0,1022.2717
2022-01-18 06:50:00,1024.0,1025.0,1024.0,1025.0,2791.0,1022.3208
2022-01-18 06:55:00,1024.48,1024.88,1022.5,1022.5,2793.0,1022.3404
2022-01-18 07:00:00,1022.5,1022.74,1022.5,1022.74,2062.0,1022.3451
2022-01-18 07:05:00,1023.99,1026.94,1021.2,1026.16,38269.0,1022.8621
2022-01-18 07:10:00,1026.56,1028.62,1026.52,1028.06,20523.0,1023.3625
2022-01-18 07:15:00,1028.06,1031.09,1027.5,1031.0,16705.0,1023.8641
2022-01-18 07:20:00,1030.13,1032.94,1030.0,1031.0,17081.0,1024.4089
2022-01-18 07:25:00,1031.5,1032.0,1030.0,1030.11,10809.0,1024.6874
2022-01-18 07:30:00,1030.93,1031.8,1030.93,1031.5,3253.0,1024.7757
2022-01-18 07:35:00,1031.3,1031.3,1029.21,1029.33,8273.0,1024.9428
2022-01-18 07:40:00,1030.12,1030.12,1028.31,1029.5,7816.0,1025.0723
2022-01-18 07:45:00,1027.55,1027.55,1024.0,1024.05,17405.0,1025.0802
2022-01-18 07:50:00,1025.97,1029.82,1025.97,1028.14,11011.0,1025.1894
2022-01-18 07:55:00,1027.63,1028.5,1026.4,1027.0,9536.0,1025.2561
2022-01-18 08:00:00,1026.77,1027.2,1023.0,1024.58,12045.0,1025.2434
2022-01-18 08:05:00,1030.0436,1032.94,1020.0,1021.5,61529.0,1025.1729
2022-01-18 08:10:00,1022.75,1025.9,1022.0001,1023.88,13343.0,1025.1301
2022-01-18 08:15:00,1024.2,1024.91,1023.1001,1023.98,13370.0,1025.0924
2022-01-18 08:20:00,1022.01,1024.0,1021.48,1023.5,17954.0,1025.0027
2022-01-18 08:25:00,1024.0,1024.91,1022.05,1022.5,19646.0,1024.92
2022-01-18 08:30:00,1022.01,1024.0,1022.01,1024.0,6668.0,1024.8963
2022-01-18 08:35:00,1024.0,1028.0,1024.0,1025.0,12019.0,1024.9166
2022-01-18 08:40:00,1025.0,1026.0,1023.34,1026.0,14595.0,1024.9226
2022-01-18 08:45:00,1024.3,1027.09,1023.0101,1027.09,8942.0,1024.9376
2022-01-18 08:50:00,1025.53,1049.61,1025.53,1025.72,35446.0,1025.5326
2022-01-18 08:55:00,1025.09,1026.65,1024.5,1026.0,9482.0,1025.5359
2022-01-18 09:00:00,1025.34,1025.5,1024.5,1025.02,3628.0,1025.5323
2022-01-18 09:05:00,1026.0,1028.0,1025.0,1027.0,18764.0,1025.5711
2022-01-18 09:10:00,1027.0,1027.0,1024.3,1027.0,12015.0,1025.5824
2022-01-18 09:15:00,1026.58,1026.58,1023.16,1025.22,16388.0,1025.5655
2022-01-18 09:20:00,1025.99,1025.99,1023.0,1023.52,16484.0,1025.5268
2022-01-18 09:25:00,1024.6,1024.82,1022.0,1022.5,19009.0,1025.4517
2022-01-18 09:30:00,1024.0,1026.9999,1024.0,1026.02,18548.0,1025.4582
2022-01-18 09:35:00,1026.605,1032.0,1023.0,1025.35,797226.0,1026.1976
2022-01-18 09:40:00,1025.9699,1028.6799,1018.0,1020.15,609081.0,1025.0257
2022-01-18 09:45:00,1021.06,1035.86,1016.06,1034.97,697619.0,1026.0299
2022-01-18 09:50:00,1035.0,1038.6799,1030.09,1037.625,439636.0,1027.3363
2022-01-18 09:55:00,1037.3348,1045.6999,1032.91,1043.6724,519129.0,1029.2228
2022-01-18 10:00:00,1043.0,1046.55,1040.51,1044.0,351893.0,1030.4807
2022-01-18 10:05:00,1044.515,1044.515,1038.28,1042.6,287383.0,1031.2313
2022-01-18 10:10:00,1042.23,1053.4999,1041.11,1052.87,501853.0,1033.092
2022-01-18 10:15:00,1053.35,1058.9348,1052.5,1055.06,528456.0,1035.2996
2022-01-18 10:20:00,1054.69,1070.7899,1054.69,1065.96,736549.0,1038.7423
2022-01-18 10:25:00,1065.56,1065.75,1060.93,1064.3699,393121.0,1040.2522
2022-01-18 10:30:00,1064.2904,1066.48,1058.6401,1064.75,317310.0,1041.3255
2022-01-18 10:35:00,1064.755,1064.83,1056.41,1059.005,310456.0,1042.1432
2022-01-18 10:40:00,1058.78,1059.7,1052.6301,1053.95,307978.0,1042.6939
2022-01-18 10:45:00,1054.19,1060.77,1052.51,1060.0601,348793.0,1043.3704
2022-01-18 10:50:00,1060.395,1062.0,1056.0892,1057.8729,253444.0,1043.8527
2022-01-18 10:55:00,1057.83,1059.72,1053.01,1053.01,171600.0,1044.091
2022-01-18 11:00:00,1053.01,1053.72,1047.14,1048.8305,332799.0,1044.3174
2022-01-18 11:05:00,1048.88,1049.9799,1046.1501,1049.37,208273.0,1044.417
2022-01-18 11:10:00,1049.4004,1050.0,1044.3801,1046.331,214986.0,1044.4767
2022-01-18 11:15:00,1046.331,1051.4613,1046.0,1050.68,203681.0,1044.5857
2022-01-18 11:20:00,1050.4673,1053.9099,1049.2301,1051.67,299553.0,1044.8079
2022-01-18 11:25:00,1051.2,1051.2,1045.1,1045.572,169103.0,1044.8515
2022-01-18 11:30:00,1045.53,1045.725,1041.71,1042.6804,205414.0,1044.8206
2022-01-18 11:35:00,1042.9506,1044.43,1038.85,1042.0,208626.0,1044.757
2022-01-18 11:40:00,1042.1,1050.18,1041.53,1047.4186,282847.0,1044.8013
2022-01-18 11:45:00,1048.284,1049.95,1046.5001,1047.53,130070.0,1044.841
2022-01-18 11:50:00,1047.92,1050.23,1047.0,1049.1516,104810.0,1044.8803
2022-01-18 11:55:00,1048.9008,1055.42,1048.5101,1053.46,713740.0,1045.3602
2022-01-18 12:00:00,1053.27,1055.7999,1052.08,1053.36,133418.0,1045.4583
2022-01-18 12:05:00,1054.0,1055.2999,1046.0001,1047.11,193392.0,1045.5251
2022-01-18 12:10:00,1047.22,1047.9399,1043.5,1046.65,134702.0,1045.5309
2022-01-18 12:15:00,1046.6528,1047.5,1044.22,1047.37,104083.0,1045.5382
2022-01-18 12:20:00,1046.78,1050.0,1043.16,1049.54,175254.0,1045.5678
2022-01-18 12:25:00,1049.72,1050.36,1043.6201,1045.48,112262.0,1045.5763
2022-01-18 12:30:00,1045.63,1046.26,1041.85,1044.5423,148520.0,1045.5599
2022-01-18 12:35:00,1044.5,1044.5,1039.0601,1041.82,169696.0,1045.5085
2022-01-18 12:40:00,1042.0734,1042.1399,1037.5,1039.3196,147055.0,1045.4402
2022-01-18 12:45:00,1039.5556,1041.5,1039.0,1039.7456,104488.0,1045.3961
2022-01-18 12:50:00,1039.3614,1040.39,1036.1,1036.9153,145905.0,1045.3098
2022-01-18 12:55:00,1037.0,1039.6799,1036.52,1037.35,124093.0,1045.2385
2022-01-18 13:00:00,1037.5,1044.4299,1036.65,1041.3341,201641.0,1045.1706
2022-01-18 13:05:00,1041.5126,1041.73,1033.25,1036.0836,233463.0,1045.0287
2022-01-18 13:10:00,1036.34,1039.5184,1034.375,1038.682,130060.0,1044.9565
2022-01-18 13:15:00,1038.53,1041.35,1037.0017,1040.442,159953.0,1044.894
2022-01-18 13:20:00,1040.4414,1040.4414,1035.9,1036.755,123708.0,1044.8295
2022-01-18 13:25:00,1036.51,1037.0148,1032.83,1033.5501,155348.0,1044.7143
2022-01-18 13:30:00,1033.9648,1035.61,1032.01,1034.6,145067.0,1044.605
2022-01-18 13:35:00,1034.0,1037.4199,1033.5401,1036.5001,138161.0,1044.5199
2022-01-18 13:40:00,1036.51,1039.9799,1036.51,1039.205,145050.0,1044.4599
2022-01-18 13:45:00,1038.98,1042.4799,1038.8001,1040.81,153480.0,1044.4202
2022-01-18 13:50:00,1040.5918,1041.6299,1035.57,1036.9899,207258.0,1044.331
2022-01-18 13:55:00,1036.8094,1038.4643,1035.39,1037.12,92081.0,1044.2855
2022-01-18 14:00:00,1037.3756,1043.77,1036.09,1042.7317,170450.0,1044.2467
2022-01-18 14:05:00,1042.7586,1047.6665,1042.33,1044.02,268720.0,1044.2541
2022-01-18 14:10:00,1043.979,1046.48,1041.3055,1043.4176,144531.0,1044.2493
2022-01-18 14:15:00,1043.25,1046.17,1042.0001,1042.4746,144831.0,1044.2427
2022-01-18 14:20:00,1042.99,1044.9199,1040.5,1044.4001,123798.0,1044.2351
2022-01-18 14:25:00,1044.39,1045.0,1041.01,1041.354,98029.0,1044.2241
2022-01-18 14:30:00,1041.6,1043.1,1038.2201,1041.68,132233.0,1044.1973
2022-01-18 14:35:00,1041.215,1046.7,1040.82,1043.98,184101.0,1044.1932
2022-01-18 14:40:00,1043.71,1049.4499,1043.71,1048.25,184368.0,1044.2264
2022-01-18 14:45:00,1048.66,1051.09,1047.1401,1047.7564,311702.0,1044.3096
2022-01-18 14:50:00,1047.565,1053.5,1047.0,1051.976,227246.0,1044.3975
2022-01-18 14:55:00,1052.1571,1053.76,1050.52,1051.2545,148877.0,1044.4628
2022-01-18 15:00:00,1051.478,1052.8599,1049.058,1049.9999,179244.0,1044.5272
2022-01-18 15:05:00,1049.51,1052.51,1046.4501,1049.33,233457.0,1044.593
2022-01-18 15:10:00,1049.5,1050.8899,1047.62,1048.815,113256.0,1044.6222
2022-01-18 15:15:00,1048.51,1051.95,1047.5901,1048.23,138471.0,1044.6585
2022-01-18 15:20:00,1048.4,1048.5255,1040.11,1042.017,270240.0,1044.6418
2022-01-18 15:25:00,1042.11,1044.3299,1040.27,1044.25,163948.0,1044.6265
2022-01-18 15:30:00,1043.91,1043.9447,1040.58,1041.17,116944.0,1044.609
2022-01-18 15:35:00,1040.59,1040.665,1034.5001,1035.06,239227.0,1044.507
2022-01-18 15:40:00,1034.86,1036.7178,1032.2,1032.26,219114.0,1044.3804
2022-01-18 15:45:00,1032.32,1033.4668,1026.81,1026.81,362841.0,1044.0877
2022-01-18 15:50:00,1026.8512,1031.98,1026.71,1031.3767,313779.0,1043.8596
2022-01-18 15:55:00,1031.7,1032.8699,1027.03,1027.57,357646.0,1043.5927
2022-01-18 16:00:00,1027.84,1031.44,1026.69,1030.52,489827.0,1043.252
2022-01-18 16:05:00,1030.95,1031.85,1028.1,1030.51,527470.0,1042.9186
2022-01-18 16:10:00,1031.4,1032.27,1029.5,1030.0,55358.0,1042.8857
2022-01-18 16:15:00,1028.88,1030.51,1028.7843,1029.65,18400.0,1042.874
2022-01-18 16:20:00,1030.4986,1030.5,1030.0,1030.0,2040.0,1042.8728
2022-01-18 16:25:00,1030.95,1031.0,1030.51,1031.0,1249.0,1042.872
2022-01-18 16:30:00,1030.51,1031.0,1030.1,1030.1,455816.0,1042.6045
2022-01-18 16:35:00,1030.34,1030.6919,1030.34,1030.6919,8681.0,1042.5996
2022-01-18 16:40:00,1030.73,1032.27,1030.25,1030.25,7650.0,1042.5954
2022-01-18 16:45:00,1031.8,1031.8,1031.8,1031.8,620.0,1042.5951
2022-01-18 16:50:00,1031.52,1032.0,1031.3,1032.0,4186.0,1042.593
2022-01-18 16:55:00,1031.5,1031.75,1031.0443,1031.11,1146.0,1042.5924
2022-01-18 17:00:00,1031.9294,1032.0,1031.9294,1032.0,805.0,1042.592
2022-01-18 17:05:00,1031.94,1031.94,1031.27,1031.9,907.0,1042.5915
2022-01-18 17:10:00,1031.0,1031.0,1030.61,1030.61,882.0,1042.591
2022-01-18 17:15:00,1030.61,1030.61,1030.61,1030.61,698.0,1042.5906
2022-01-18 17:25:00,1030.62,1030.62,1030.46,1030.5,1620.0,1042.5897
2022-01-18 17:30:00,1031.0,1031.0,1030.25,1030.25,867.0,1042.5892
