date,open,high,low,close,volume,VWAP
2022-02-11 04:05:00,3078.96,3080.62,3072.05,3078.25,1443.0,3149.693406780807
2022-02-11 04:10:00,3078.24,3079.51,3074.74,3074.76,830.0,3149.6446846139643
2022-02-11 04:15:00,3074.76,3079.51,3071.56,3079.35,957.0,3149.5889472947747
2022-02-11 04:20:00,3079.36,3079.5,3072.63,3076.34,680.0,3149.5490415084323
2022-02-11 04:25:00,3076.34,3076.34,3062.72,3064.79,1351.0,3149.461035625627
2022-02-11 04:30:00,3064.79,3073.81,3061.78,3070.65,954.0,3149.399611370233
2022-02-11 04:35:00,3070.65,3070.65,3067.11,3068.38,398.0,3149.3740027862877
2022-02-11 04:40:00,3068.37,3068.38,3059.84,3060.6,1146.0,3149.2950849184767
2022-02-11 04:45:00,3060.59,3066.26,3057.57,3062.74,504.0,3149.260122151972
2022-02-11 04:50:00,3062.75,3068.98,3060.17,3064.66,500.0,3149.226425198498
2022-02-11 04:55:00,3064.66,3070.38,3059.34,3068.93,626.0,3149.18507801317
2022-02-11 05:00:00,3068.7,3068.94,3058.44,3063.96,545.0,3149.1480581872565
2022-02-11 05:05:00,3063.95,3065.04,3057.25,3061.59,920.0,3149.0838205641753
2022-02-11 05:10:00,3061.59,3061.79,3040.34,3046.48,2062.0,3148.9209498940213
2022-02-11 05:15:00,3046.49,3051.06,3043.66,3050.98,977.0,3148.8432144090784
2022-02-11 05:20:00,3050.98,3055.0,3049.04,3050.96,1124.0,3148.7566917695867
2022-02-11 05:25:00,3051.06,3056.99,3050.66,3053.8,1006.0,3148.681094979273
2022-02-11 05:30:00,3053.8,3063.64,3051.3,3060.51,946.0,3148.61360832994
2022-02-11 05:35:00,3060.51,3062.39,3055.77,3060.57,619.0,3148.570039160226
2022-02-11 05:40:00,3060.57,3063.13,3055.62,3058.49,913.0,3148.5054959539575
2022-02-11 05:45:00,3058.48,3063.59,3055.15,3062.14,664.0,3148.459249986776
2022-02-11 05:50:00,3062.01,3062.22,3050.0,3050.39,865.0,3148.394921172949
2022-02-11 05:55:00,3050.38,3057.72,3047.82,3047.87,1779.0,3148.2585966248957
2022-02-11 06:00:00,3047.88,3057.28,3040.99,3057.25,2933.0,3148.0362952968053
2022-02-11 06:05:00,3057.25,3064.34,3057.24,3064.3,735.0,3147.9865915368223
2022-02-11 06:10:00,3064.3,3071.04,3061.41,3069.64,1608.0,3147.8848691757867
2022-02-11 06:15:00,3069.65,3070.2,3062.38,3068.81,916.0,3147.8268699487558
2022-02-11 06:20:00,3068.82,3069.99,3065.1,3066.43,596.0,3147.789197418775
2022-02-11 06:25:00,3066.43,3072.42,3063.38,3069.27,847.0,3147.7365049275686
2022-02-11 06:30:00,3069.27,3072.32,3064.89,3065.91,1409.0,3147.648288215272
2022-02-11 06:35:00,3065.91,3071.41,3063.66,3070.01,456.0,3147.620012935063
2022-02-11 06:40:00,3070.01,3073.74,3066.47,3072.89,910.0,3147.565547784929
2022-02-11 06:45:00,3072.89,3076.0,3070.0,3074.3,1945.0,3147.453037810985
2022-02-11 06:50:00,3074.29,3077.84,3072.35,3076.15,1056.0,3147.3937532544423
