,PricesA,PricesB,Spread,Buy signal,Short signal,Exit signal,stateA,stateB,cash,assets,holding,debt,total,roi_gross,roi_buy&hold,roi_daily,roi_daily_buy&hold,sharpe,sharpe_buy&hold,Asset A,Asset B,Pair Number
2020-06-29,9184.24736627703,688.92,8495.32736627703,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.28926020294186844,0.0,0.003040738726321157,0.0,0.8341850546362863,BTC,EQIX,16
2020-06-30,9143.96758530099,702.3,8441.667585300991,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.28360583448634263,0.0,0.006049109573548206,0.0,0.8511753545423177,BTC,EQIX,16
2020-07-01,9241.33961239041,728.17,8513.16961239041,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.29727466050981394,0.0,0.02227930537098155,0.0,0.8846831712437562,BTC,EQIX,16
2020-07-02,9094.38728679135,718.41,8375.97728679135,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.27664588413121965,0.0,-0.014776322873449765,0.0,1.0024904843789282,BTC,EQIX,16
2020-07-06,9338.94259117475,722.67,8616.27259117475,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.310975906917579,0.0,0.01743569213397045,0.0,0.9167585512814632,BTC,EQIX,16
2020-07-07,9252.15873261251,721.07,8531.08873261251,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.29879341981331603,0.0,-0.006135746979548773,0.0,1.009307899247181,BTC,EQIX,16
2020-07-08,9434.56795645821,720.35,8714.21795645821,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.3243995412051777,0.0,0.010440932199592856,0.0,0.9746568632697373,BTC,EQIX,16
2020-07-09,9231.50234751607,728.69,8502.81234751607,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.29589373144698705,0.0,-0.006870640117886739,0.0,1.0309609755316904,BTC,EQIX,16
2020-07-10,9285.22101542957,716.59,8568.63101542957,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.3034346150854468,0.0,-0.0042918486112220045,0.0,0.9921367615458448,BTC,EQIX,16
2020-07-13,9236.62250116891,701.12,8535.502501168909,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.29661248499034126,0.0,-0.012516849748031689,0.0,0.9681318598941162,BTC,EQIX,16
2020-07-14,9260.3569868498,716.91,8543.4469868498,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.29994426892486625,0.0,0.011372726405977973,0.0,0.8970048393274355,BTC,EQIX,16
2020-07-15,9196.72555897136,713.88,8482.845558971361,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.2910118584236786,0.0,-0.005691513914817037,0.0,0.9577276583467522,BTC,EQIX,16
2020-07-16,9132.59231209818,714.09,8418.50231209818,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.2820090039075166,0.0,-0.003726685598115842,0.0,0.9260386414850916,BTC,EQIX,16
2020-07-17,9156.46870976037,724.23,8432.23870976037,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.28536070906830124,0.0,0.00781107916693613,0.0,0.9054455740597179,BTC,EQIX,16
2020-07-20,9167.19056750439,731.84,8435.35056750439,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.28686581492397845,0.0,0.005385507505103249,0.0,0.947425037448785,BTC,EQIX,16
2020-07-21,9388.57434979544,725.98,8662.594349795441,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.31794308110613895,0.0,0.009560263314259299,0.0,0.9765527163329529,BTC,EQIX,16
2020-07-22,9531.2574301578,735.52,8795.7374301578,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.3379725522002865,0.0,0.014280665478256349,0.0,1.0276603331542966,BTC,EQIX,16
2020-07-23,9609.16671537113,736.69,8872.47671537113,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.34890925031602,0.0,0.005242524793846792,0.0,1.1028548899094495,BTC,EQIX,16
2020-07-24,9548.1007270602,737.39,8810.710727060201,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.34033696939383173,0.0,-0.0031138174339980784,0.0,1.131176317983596,BTC,EQIX,16
2020-07-27,11046.5083295149,754.0,10292.5083295149,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.550679440865556,0.0,0.09705570419264942,0.0,1.1138760175362274,BTC,EQIX,16
2020-07-28,10944.6129789012,752.53,10192.082978901199,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.5363756427238139,0.0,-0.006203624299697341,0.0,1.4605515551736752,BTC,EQIX,16
2020-07-29,11115.7712819988,770.0,10345.7712819988,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.5604023898034984,0.0,0.018797967564496476,0.0,1.4289865464321567,BTC,EQIX,16
2020-07-30,11135.3907261835,777.95,10357.440726183499,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.5631565151642821,0.0,0.00534987270381726,0.0,1.5157743565188362,BTC,EQIX,16
2020-07-31,11338.1973407949,785.48,10552.717340794901,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.5916259679875937,0.0,0.014621202807237443,0.0,1.541553283675583,BTC,EQIX,16
2020-08-03,11236.0956805377,779.12,10456.9756805377,4707.491858592797,11359.77765703638,8033.634757814589,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.5772932086471558,0.0,-0.008624745617780039,0.0,1.6099083947411508,BTC,EQIX,16
