,PricesA,PricesB,Spread,Buy signal,Short signal,Exit signal,stateA,stateB,cash,assets,holding,debt,total,roi_gross,roi_buy&hold,roi_daily,roi_daily_buy&hold,sharpe,sharpe_buy&hold,Asset A,Asset B,Pair Number
2021-04-22,1.1618,1.144,0.0,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,ALGO,ADA,1
2021-04-23,1.1667,1.15866,-0.008597091925117262,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.004217593389568021,0.0,0.008516139352126695,0.0,0.0,ALGO,ADA,1
2021-04-24,1.0884,1.10287,-0.027225030306240572,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,-0.06317782750903762,0.0,-0.05759099873736839,0.0,1.0,ALGO,ADA,1
2021-04-25,1.0939,1.0913,-0.01237736054615024,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,-0.0584437941125838,0.0,-0.002830075036780011,0.0,-0.7878797715184142,ALGO,ADA,1
2021-04-26,1.2364,1.2375,-0.017520061707960055,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.06421070752280944,0.0,0.1321303380740082,0.0,-0.8613061087722693,ALGO,ADA,1
2021-04-27,1.3097,1.3063,-0.014568167673263188,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.12730246169736628,0.0,0.05742543105175635,0.0,0.5129541847395214,ALGO,ADA,1
2021-04-28,1.288,1.3379,-0.060868458878013065,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.10862454811499406,0.0,0.003941728409883272,0.0,0.8672136410595399,ALGO,ADA,1
2021-04-29,1.3222,1.3063,-0.0038090008631410655,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.13806162850748846,0.0,0.0007965799508669047,0.0,0.8981067336483922,ALGO,ADA,1
2021-04-30,1.4029,1.3532,0.024655676566504692,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.20752280943363755,0.0,0.04844779227144813,0.0,0.9055249657041061,ALGO,ADA,1
2021-05-01,1.3934,1.3516,0.017877311189413048,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.1993458426579446,0.0,-0.004005860301218411,0.0,1.200280434092279,ALGO,ADA,1
2021-05-02,1.3877,1.3267,0.03473686538973153,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.19443966259252884,0.0,-0.011202853368581511,0.0,1.1676388370996231,ALGO,ADA,1
2021-05-03,1.4346,1.3622,0.04407379072984163,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.23480805646410757,0.0,0.030329456956166956,0.0,1.084216236285437,ALGO,ADA,1
2021-05-04,1.2742,1.2698,-0.01321860700841615,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.09674642795661909,0.0,-0.09021935312115426,0.0,1.271706642223793,ALGO,ADA,1
2021-05-05,1.4425,1.4798,-0.05192361864336403,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.24160784988810463,0.0,0.1488313542646329,0.0,0.5970505206072454,ALGO,ADA,1
2021-05-06,1.5444,1.6491,-0.11220440129675802,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.32931657772422107,0.0,0.09297249922839068,0.0,1.1087881532895851,ALGO,ADA,1
2021-05-07,1.5769,1.653,-0.08763965849953115,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.35729041143053886,0.0,0.011326151018493213,0.0,1.434397249688677,ALGO,ADA,1
2021-05-08,1.5182,1.6211,-0.11028009045524989,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.30676536409020494,0.0,-0.027981261020145753,0.0,1.4812626633929868,ALGO,ADA,1
2021-05-09,1.5151,1.7663,-0.2398714407472371,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.30409709072129454,0.0,0.045618000598296016,0.0,1.3435461648131533,ALGO,ADA,1
2021-05-10,1.3707,1.6423,-0.25576972734616055,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.1798071957307627,0.0,-0.081698083628858,0.0,1.51826903600036,ALGO,ADA,1
2021-05-11,1.474,1.7632,-0.2725377910091289,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.26872095024961273,0.0,0.0744042036889716,0.0,1.1111487779096745,ALGO,ADA,1
2021-05-12,1.2734,1.5694,-0.27579530557237564,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.09605784128077134,0.0,-0.12173351444786384,0.0,1.3539159959129607,ALGO,ADA,1
2021-05-13,1.3526,1.9296,-0.5224853645235812,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.1642279221897057,0.0,0.15520422843884574,0.0,0.8222886411161782,ALGO,ADA,1
2021-05-14,1.4775,2.0069,-0.48254969982676976,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.271733516956447,0.0,0.06140972822937929,0.0,1.2000591533492329,ALGO,ADA,1
2021-05-15,1.3888,2.1744,-0.705312831427481,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.19538646927181968,0.0,0.023155534948038126,0.0,1.3695467748401273,ALGO,ADA,1
2021-05-16,1.3956,2.3002,-0.8094248796478096,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.2012394560165261,0.0,0.03740788541230278,0.0,1.4377587943260866,ALGO,ADA,1
2021-05-17,1.2842,2.0307,-0.6697336511826959,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.10535376140471688,0.0,-0.10319817752550753,0.0,1.5454635401082533,ALGO,ADA,1
2021-05-18,1.365,2.0036,-0.5764975857332546,-18.933686494851838,18.933686494851838,0,0,0,5000.0,0,0.0,0.0,5000.0,0.0,0.17490101566534694,0.0,0.015920631702490917,0.0,1.1742244845019552,ALGO,ADA,1
