,PricesA,PricesB,Spread,Buy signal,Short signal,Exit signal,stateA,stateB,cash,assets,holding,debt,total,roi_gross,roi_buy&hold,roi_daily,roi_daily_buy&hold,sharpe,sharpe_buy&hold,Asset A,Asset B,Pair Number
2021-04-22,0.9999,0.9998,0.0,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,BUSD,TUSD,1
2021-04-23,0.999,0.999,-9.992997699448392e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.0009000900090009119,0.0,-0.0008501250205037447,0.0,0.0,BUSD,TUSD,1
2021-04-24,0.9989,0.9987,0.00010012003400783342,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.0010001000100010008,0.0,-0.00020020520595587232,0.0,-1.0000000000000002,BUSD,TUSD,1
2021-04-25,0.9989,0.9991,-0.0002999599819952792,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.0010001000100010008,0.0,0.00020025030286507928,0.0,-1.3644159627944021,BUSD,TUSD,1
2021-04-26,0.9993,0.9992,6.001800423316439e-08,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.000600060006000645,0.0,0.0002502427403636709,0.0,-0.9332819419279206,BUSD,TUSD,1
2021-04-27,0.999,0.999,-9.992997699448392e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.0009000900090009119,0.0,-0.00025018513910490814,0.0,-0.6022679642615153,BUSD,TUSD,1
2021-04-28,0.9993,0.9995,-0.00029999999399832333,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.000600060006000645,0.0,0.0004004054061563789,0.0,-0.8634127489200478,BUSD,TUSD,1
2021-04-29,0.9995,0.9994,4.0012002822109594e-08,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.000400040004000356,0.0,5.0022512132041896e-05,0.0,-0.40439678236597437,BUSD,TUSD,1
2021-04-30,0.999,0.9991,-0.00019994998099526207,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.0009000900090009119,0.0,-0.0004002151185658054,0.0,-0.36118817220511473,BUSD,TUSD,1
2021-05-01,0.9991,0.9991,-9.993997999513393e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.000800080008000823,0.0,5.004504228978135e-05,0.0,-0.6941665608342875,BUSD,TUSD,1
2021-05-02,0.9993,0.9994,-0.00019997998999743416,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.000600060006000645,0.0,0.0002502277053098023,0.0,-0.6500203073791124,BUSD,TUSD,1
2021-05-03,0.9992,0.9993,-0.00019996998699678414,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.000700070007000734,0.0,-0.00010006504202708655,0.0,-0.41877526604469795,BUSD,TUSD,1
2021-05-04,0.9994,0.9996,-0.00030000999699897335,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.0005000500050005559,0.0,0.0002501901423563879,0.0,-0.5042192437816991,BUSD,TUSD,1
2021-05-05,0.9985,0.9987,-0.0002999199699925681,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.001400140014001357,0.0,-0.0009004502206073628,0.0,-0.28582782042500154,BUSD,TUSD,1
2021-05-06,0.9992,0.9992,-9.994998299589497e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.000700070007000734,0.0,0.0006008361668790041,0.0,-0.8334853052306406,BUSD,TUSD,1
2021-05-07,0.9991,0.999,8.002400564421919e-08,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.000800080008000823,0.0,-0.00015012259845392784,0.0,-0.39400329571426684,BUSD,TUSD,1
2021-05-08,0.9985,0.9984,1.4004200987738358e-07,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.001400140014001357,0.0,-0.0006005705435178088,0.0,-0.48519545044157597,BUSD,TUSD,1
2021-05-09,0.999,0.999,-9.992997699448392e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,5000.0,0.0,0.0,0.0,5000.0,0.0,-0.0009000900090009119,0.0,0.0005508563290623769,0.0,-0.8074001343146106,BUSD,TUSD,1
2021-05-10,0.9989,0.9992,-0.00039997998599605733,-0.00034689330874987113,0.00034689330874987113,0,1,2,4992.507492507493,2500.252775555609,2497.5024975024976,2497.5024975024976,4992.507492507493,-0.1498501498501355,-0.0010001000100010008,-0.0014985014985013922,5.00575586839247e-05,0.0,-0.4606350794168817,BUSD,TUSD,1
2021-05-11,0.9987,0.9988,-0.000199919971993201,-0.00034689330874987113,0.00034689330874987113,0,0,0,4992.507492507493,2500.252775555609,2497.0024469473865,2496.502696662825,4993.007242792055,-0.13985514415890066,-0.001200120012001179,0.00010010005699778723,-0.00030029027425804156,-1.0000000000000002,-0.43353712309882236,BUSD,TUSD,1
2021-05-12,1.0002,1.0,9.998999499871708e-05,-0.00034689330874987113,0.00034689330874987113,0,-1,-2,4991.257466610259,0.0,0.0,0.0,4991.257466610259,-0.17485066779481712,0.000300030003000267,-0.0003504453522117368,0.0013516820981176458,-0.927882661249245,-0.5915441496792232,BUSD,TUSD,1
2021-05-13,0.9999,1.0,-0.0002000400080015563,-0.00034689330874987113,0.00034689330874987113,0,0,0,4991.257466610259,0.0,0.0,0.0,4991.257466610259,-0.17485066779481712,0.0,0.0,-0.00014997750187439873,-1.14220004099725,0.10847332702876832,BUSD,TUSD,1
2021-05-14,0.9991,0.9989,0.00010010002800642237,-0.00034689330874987113,0.00034689330874987113,0,0,0,4991.257466610259,0.0,0.0,0.0,4991.257466610259,-0.17485066779481712,-0.000800080008000823,0.0,-0.0009500550014998055,-1.1418057576720306,0.044008965489560924,BUSD,TUSD,1
2021-05-15,0.9995,0.9995,-9.997999199806706e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,4991.257466610259,0.0,0.0,0.0,4991.257466610259,-0.17485066779481712,-0.000400040004000356,0.0,0.0005005055087616839,-1.1414476723829257,-0.3366590726253408,BUSD,TUSD,1
2021-05-16,0.9995,0.9995,-9.997999199806706e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,4991.257466610259,0.0,0.0,0.0,4991.257466610259,-0.17485066779481712,-0.000400040004000356,0.0,0.0,-1.1411210190048804,-0.1349116810046405,BUSD,TUSD,1
2021-05-17,0.9997,0.9997,-9.99999979993671e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,4991.257466610259,0.0,0.0,0.0,4991.257466610259,-0.17485066779481712,-0.000200020002000178,0.0,0.00020010005002513154,-1.140821832969055,-0.13502680748237822,BUSD,TUSD,1
2021-05-18,0.9993,0.9993,-9.995998599665601e-05,-0.00034689330874987113,0.00034689330874987113,0,0,0,4991.257466610259,0.0,0.0,0.0,4991.257466610259,-0.17485066779481712,-0.000600060006000645,0.0,-0.00040012003601086477,-1.140546789555439,-0.05699734685385076,BUSD,TUSD,1
2021-05-19,0.9981,0.9973,0.0007003200820181466,-0.00034689330874987113,0.00034689330874987113,0,2,1,4989.016877618316,2497.2574736259935,2490.514878447203,2495.756316967642,4983.775439097877,-0.32449121804245806,-0.0018001800180018237,-0.0014990265604277742,-0.0016011408015617068,-1.1402930798152278,-0.21001361096243268,BUSD,TUSD,1
2021-05-20,0.9979,0.9978,2.0006001399952567e-07,-0.00034689330874987113,0.00034689330874987113,0,0,0,4989.016877618316,2497.2574736259935,2491.7635071840164,2495.2562155114815,4985.524169290851,-0.2895166141829759,-0.0020002000200020015,0.00035088462839949486,0.00015036334131823814,-1.5473013513022482,-0.7054222663957839,BUSD,TUSD,1
2021-05-21,0.9983,0.9981,0.00010018005201206659,-0.00034689330874987113,0.00034689330874987113,0,0,0,4989.016877618316,2497.2574736259935,2492.512684426104,2496.256418423802,4985.273143620618,-0.294537127587646,-0.001600160016001646,-5.0350908291640906e-05,0.00035075161647735165,-1.3480351127071508,-0.6546427042694355,BUSD,TUSD,1
2021-05-22,0.9991,0.999,8.002400564421919e-08,-0.00034689330874987113,0.00034689330874987113,0,0,0,4989.016877618316,2497.2574736259935,2494.7602161523673,2498.256824248443,4985.520269522241,-0.28959460955518807,-0.000800080008000823,4.957118587145537e-05,0.0008515352681159882,-1.3719156668734904,-0.5349848815948205,BUSD,TUSD,1
2021-05-23,0.9986,0.9984,0.00010015004301000552,-0.00034689330874987113,0.00034689330874987113,0,0,0,4989.016877618316,2497.2574736259935,2493.2618616681916,2497.0065706080427,4985.272168678466,-0.29455662643067626,-0.001300130013001268,-4.976428343717032e-05,-0.0005505255009775611,-1.3464046808030097,-0.24798984357878207,BUSD,TUSD,1
