,roi_daily,total,roi_daily_buy&hold,roi_buy&hold,sharpe,roi_gross,sharpe_buy&hold
2021-04-22,0.0,99422.53749999998,,0.0,,-0.5774625000000233,
2021-04-23,0.0007438674606980222,99495.8475,0.007903501945873082,0.790350194587314,,-0.5041524999999966,
2021-04-26,0.002149454246075938,99708.6983,-0.0059903665369441805,0.1865790535347769,1.0,-0.29130169999999633,
2021-04-27,0.0031860761443520957,100025.15610000001,-0.01160939757927637,-0.9765267748053157,1.530326205673728,0.02515610000000743,0.16864293650548579
2021-04-28,-0.0025247474407621706,99768.8561,0.0018910638917537526,-0.7892670601530991,2.134361118255684,-0.23114389999999546,-0.6435459793419025
2021-04-29,-0.0004185138052932025,99727.46610000002,0.012282081813602241,0.4292472786015423,0.7261231300022142,-0.27253389999998034,-0.5078183738641667
2021-04-30,-0.0002754639453359742,99699.16010000001,-0.007468595318282145,-0.3208181274420203,0.6364354137474312,-0.3008398999999918,0.22397687993380996
2021-05-03,-0.0003160863944066727,99666.51010000001,0.0068392254361111515,0.36091026867153414,0.5809819815778497,-0.3334898999999859,-0.14033601052225622
2021-05-04,-0.0014027783257084814,99528.27010000001,0.0009197506713929382,0.453217283272752,0.5164625150104233,-0.4717298999999912,0.1723834685931227
2021-05-05,0.0007912749630061833,99603.92010000002,0.008915892958675897,1.3488474159250328,0.22032569462753723,-0.3960798999999824,0.21408639046311057
2021-05-06,-0.00017906314763520558,99586.32070000001,0.0058511952052129335,1.9418593059789417,0.37225114284403527,-0.41367929999998887,0.580026578078661
2021-05-07,-0.00020266034595837202,99566.1307,0.0063689935010911025,2.5911263453878637,0.3385926556652933,-0.43386930000000573,0.8165956760026912
2021-05-10,-0.003457361907691464,99219.6907,0.010759287203079282,3.694933738225285,0.2999785975734443,-0.7803092999999935,1.0672214825864406
2021-05-11,0.0014784743007217826,99363.83070000002,-0.016348169377645827,1.9997113978690177,-0.30356141287742866,-0.6361692999999795,1.4341306957635824
2021-05-12,0.00022774992521151227,99387.4307,-0.023311029007841766,-0.3780068333181989,-0.06610214451916022,-0.6125693000000029,0.641610933090259
2021-05-13,-1.1408980029781191e-05,99384.41070000001,0.019872660911783635,1.6017472562392938,-0.030942967646711103,-0.6155892999999923,-0.07540844139426724
2021-05-14,0.002390999567493157,99620.9007,0.009446869529785129,2.5615657065671984,-0.032782996006253964,-0.3790993000000017,0.38155170784286074
2021-05-17,-0.0006296933511734215,99559.9357,0.0022480689021298073,2.7921311729858718,0.31756290564605044,-0.4400642999999982,0.585616065124841
2021-05-18,-0.0008339172777530434,99476.14070000002,-0.010737583301761333,1.6883921017503598,0.22484741467016042,-0.5238592999999818,0.6357178994723907
2021-05-19,0.0006118464284871561,99536.2107,-0.00460068379689571,1.220555963875464,0.1031298568415752,-0.46378930000000407,0.38325310564138704
2021-05-20,0.0006196434358449965,99594.6607,0.000453222845979262,1.2664314323210129,0.19084550947202603,-0.4053393000000069,0.2824948160333561
2021-05-21,-2.0316016605359533e-05,99595.38070000001,0.0007179794071536794,1.3391386447253608,0.2793574405700417,-0.40461929999999124,0.2922060848722455
2021-05-24,0.0013852680180066134,99733.85070000001,0.005929470207370446,1.940026048159838,0.2767210095898001,-0.26614929999999004,0.3075712315745499
2021-05-25,-0.00041971123648357753,99691.73550000001,-0.0035927387428260626,1.5737821671319108,0.46803129574192504,-0.3082644999999902,0.4316475197381426
2021-05-26,0.0008687569681368412,99778.4655,0.0008755706812377806,1.6627171927798772,0.40782470494417894,-0.22153449999999428,0.35385466486534584
2021-05-27,-0.0002686379498963276,99752.95550000003,0.007652989741135929,2.4407409245122254,0.5278235573626261,-0.2470444999999745,0.37238896940797717
2021-05-28,4.853982832969672e-06,99750.4655,9.394813786545164e-05,2.4503650413636495,0.4896747097290216,-0.2495344999999943,0.528789898983071
2021-06-01,-5.554219379726999e-05,99745.84350000002,0.00303283820632938,2.7610804227134795,0.4906373038138133,-0.2541564999999828,0.5306939051219846
2021-06-02,-0.0005970944623929109,99686.69350000001,-0.0017562929831415053,2.5806018582270336,0.4830151484078836,-0.3133064999999915,0.5936540918223625
2021-06-03,-0.002146651099065666,99474.2235,-0.0018598724803782218,2.389815019810281,0.3974627373433992,-0.5257765000000072,0.5560390706883349
2021-06-04,0.00017450307043584968,99490.3035,0.007882736229832155,3.196926924232758,0.0931711288788316,-0.5096965000000054,0.5163824808242533
2021-06-07,0.0004130056723463726,99533.10350000003,-0.008046262844378482,2.366577325468257,0.11648476392650665,-0.46689649999997346,0.6737182685787171
2021-06-08,0.00047480644144338167,99580.1635,0.0015903277019826412,2.5293737291461,0.17144795991206752,-0.41983650000000483,0.499255511929718
2021-06-09,-0.0014542368079232925,99436.62350000002,-0.005910937973111596,1.9233289606111357,0.23446350557808499,-0.563376499999984,0.5314595022263001
2021-06-10,-8.088853917907479e-05,99426.9735,0.0009209007710586636,2.017190232839828,0.04005477545920264,-0.5730265000000072,0.4079292818970428
2021-06-11,0.0007832036753514015,99501.37349999999,0.001940522151488766,2.2151568503192975,0.029501385046169715,-0.498626500000013,0.42644222686539135
2021-06-14,-6.58295186947988e-05,99494.41900000001,-0.00684694500806815,1.5152952923740959,0.13120513984310847,-0.5055809999999911,0.4652985884610666
2021-06-15,-0.0004777997970053516,99447.88900000002,-0.0007085301684556233,1.4433686430997623,0.1226833042064131,-0.5521109999999753,0.32415974622616894
2021-06-16,0.0022666280311141153,99671.839,-0.012320894762760437,0.19349557366821682,0.06042670111553363,-0.3281609999999928,0.3100039201752354
