,roi_daily,total,roi_daily_buy&hold,roi_buy&hold,sharpe,roi_gross,sharpe_buy&hold
2020-04-22,0.0,100000.0,,0.0,,0.0,
2020-04-23,0.0,100000.0,-0.00849885458442834,-0.8498854584428336,,0.0,
2020-04-24,0.0,100000.0,0.015130220374846015,0.6502776247621513,0.0,0.0,
2020-04-27,0.0,100000.0,0.03028378539079246,3.698349031874124,0.0,0.0,0.34371769763030524
2020-04-28,-0.000712273999999996,99928.7726,0.006983109273006827,4.422485934594094,0.0,-0.0712274000000034,1.2591466723317803
2020-04-29,-0.000539992451670418,99875.5426,0.031024429174756563,7.662133953723911,-1.0,-0.12445739999999933,1.5167914251570762
2020-04-30,-0.001875368320493731,99689.095,-0.04523097740781523,2.7924704051858424,-1.559160935651092,-0.3109049999999988,2.2064944884267557
2020-05-01,0.0013464765410821865,99820.00499999999,-0.0327870083316506,-0.5777871784199379,-1.694976013959714,-0.1799950000000099,0.45564283516611903
2020-05-04,-0.0005309086549295849,99767.515,-0.011868227540232534,-1.7577526227398776,-0.6958883654189069,-0.23248500000000058,-0.04188788459347207
2020-05-05,0.003550524386421222,100114.4654,0.005896447124071447,-1.1784724057299172,-0.9038176041027505,0.11446540000000095,-0.20085801358172042
2020-05-06,-0.000286385418151186,100079.71399999999,-0.007038287445851776,-1.8740067227765684,0.2705139079418337,0.07971399999999267,-0.12131761163826278
2020-05-07,0.0006052019488790195,100136.144,0.023718999383820938,0.45344365130271763,0.20816451028157956,0.13614400000000024,-0.21510851804451414
2020-05-08,0.0034425144316740765,100484.144,0.032771343808911224,3.7454379899886403,0.3397084867886226,0.48414400000000024,0.09681859743746613
2020-05-11,0.00022681025512601982,100502.91399999999,-0.009842032611049545,2.724372006043559,0.8860259267112247,0.5029139999999898,0.4784179922614564
2020-05-12,-0.0009100717783992462,100412.27399999999,-0.031864113792698934,-0.548849072840545,0.9286069759286112,0.41227399999999037,0.35796228952872977
2020-05-13,5.596113512558176e-05,100418.034,-0.03219307502202595,-3.750487435665418,0.74954272405178,0.4180339999999997,-0.014443659095142438
2020-05-14,0.000362270916486962,100452.88399999999,0.02386685682377454,-1.4533140999343597,0.7603345184718264,0.4528839999999909,-0.3470186997433933
2020-05-15,-0.00030356059170851267,100407.77399999999,0.00039745572413374397,-1.4141461555289716,0.8248436726608771,0.40777399999999037,-0.09665092050004342
2020-05-18,-0.00036206381995281255,100370.425,0.07194176026911725,5.678293707676203,0.7693403542866228,0.3704250000000029,-0.09268541588313069
2020-05-19,-0.0041535601680880215,99956.50029999999,-0.0077679182947624215,4.857393356625064,0.7036472774006594,-0.04349970000001485,0.5130097863823161
2020-05-20,-0.0014345861676781425,99812.05829999999,0.02465381209173545,7.442527828868493,-0.011660000035554903,-0.18794170000001031,0.44771637150359395
2020-05-21,0.0026144632027663983,100068.5183,-0.014977284889557962,5.833330480321266,-0.20606095348328018,0.06851829999999609,0.6392594194547975
2020-05-22,0.0005524522878870231,100125.4983,-0.002559557345848229,5.562444001854776,0.13975840007020132,0.12549830000000656,0.5133535523373824
2020-05-26,0.0010618680067740528,100222.1383,0.03641257257056041,9.406244154798042,0.21002582073091972,0.22213830000000598,0.4925911682836826
2020-05-27,0.002683063730520396,100484.9577,0.03166774312436371,12.870892990893612,0.3429625113585622,0.48495769999999905,0.756405007634473
2020-05-28,0.003942762882919959,100880.68770000001,-0.012385829930556036,11.472893306198413,0.649577641741716,0.8806877000000095,0.979185947303951
2020-05-29,-0.0014563349332896269,100732.0377,0.0012193585821931308,11.608818735333218,1.026541603511738,0.7320377000000008,0.8784878432700419
2020-06-01,0.0020431260823354225,100940.8725,0.0055730493662131675,12.230820191849968,0.850245065539179,0.9408724999999977,0.8873500776187571
2020-06-02,-0.005351938597357414,100384.3025,0.011991195814503586,13.576601933192798,1.052792133414679,0.38430250000000526,0.9289477868245427
2020-06-03,-0.004445350902439721,99934.6123,0.026074622994491037,16.538069009596175,0.415022240800835,-0.06538770000000658,1.0169616844702387
2020-06-04,-0.0035394421132200703,99583.97780000001,0.007669279242924487,17.431832003261967,0.01048638311448193,-0.4160221999999922,1.1969082876728363
2020-06-05,0.00047140682176381455,99631.1878,0.031079261267465297,21.08152659120843,-0.27449623275535934,-0.3688122000000003,1.2532736320380873
2020-06-08,-0.00023121017621627327,99629.49780000001,0.012864365694401414,22.63916362811411,-0.23646208181197104,-0.37050219999998807,1.4576112357320363
2020-06-09,0.003611438864613059,99980.5778,-0.02871687682728108,19.117349872004795,-0.255148240338745,-0.019422200000000882,1.5491957951093818
2020-06-10,-0.0020611525521192385,99739.5978,-0.025679230258667918,16.058508016839273,0.033701042684672666,-0.2604021999999968,1.300780872561501
2020-06-11,-0.0003405417753494122,99682.8078,-0.06820531883658998,8.142700473851814,-0.1236300160067704,-0.317192200000005,1.0953884272231003
2020-06-12,-0.0015740053236752206,99533.0378,0.02247757490974256,10.573486124694668,-0.149580186977722,-0.46696219999999444,0.5632406103088856
2020-06-15,-0.004631850749398892,99074.34779999999,0.017749989298190272,12.536164320071592,-0.2677500521426829,-0.9256522000000114,0.6964272792876248
2020-06-16,-0.0011413294093536807,98962.9678,0.017572223760794925,14.51367498068548,-0.5849421700357493,-1.0370322000000014,0.8017135861635875
2020-06-17,0.0024354013447218325,99198.22780000001,-0.008276820259254802,13.56586587564362,-0.6654228229968691,-0.8017721999999922,0.9053968407068982
2020-06-18,-0.0015201660377338277,99040.3178,0.00023489239913265791,13.592541634338733,-0.48280376527425684,-0.9596821999999956,0.8529809864442898
2020-06-19,0.0010066352944645197,99138.8478,-0.006909312326554895,12.807695286219897,-0.587098374001765,-0.8611521999999969,0.8542402767052466
2020-06-22,-0.0011733930315353136,99015.6678,0.0004201770597633825,12.85509449194395,-0.5150196623916283,-0.9843322000000043,0.8109254389943487
2020-06-23,0.002235403681866588,99234.5278,0.0071292651475372,13.659668383827375,-0.5955294482099678,-0.7654722000000038,0.8133529131183199
2020-06-24,0.00119390394647379,99342.9478,-0.040269711412964204,9.082626338717441,-0.43400511235319966,-0.6570522000000055,0.8561234159300268
2020-06-25,-0.006666614466402998,98688.4344,0.014928093491326067,10.711021982981197,-0.3507345531650786,-1.3115656000000018,0.5936471262534416
2020-06-26,-0.00141803921255792,98537.5144,-0.016107412310998992,8.92775390452925,-0.7359752729723765,-1.4624856,0.678967578396145
2020-06-29,0.0012307420576004758,98648.34440000002,0.013397332904980797,10.387095286180061,-0.8224550218767508,-1.3516555999999835,0.581865911727633
2020-06-30,7.538491390713387e-05,98652.46440000001,0.021141464612413063,12.720840154839912,-0.7427657843190908,-1.3475355999999883,0.6580428840098536
2020-07-01,0.00551964365303304,99189.4944,-0.011974868556560603,11.371022910400628,-0.7381052975801655,-0.8105056000000042,0.775711101759212
2020-07-02,-0.0029697967079631515,98897.28440000002,0.008696943009443237,12.339610349555791,-0.37310174530081597,-1.1027155999999814,0.7044718561122797
2020-07-06,-0.0045410860202688644,98451.66439999998,0.01706864069349523,14.257094794259611,-0.5391704936318065,-1.5483356000000204,0.7537787924386533
2020-07-07,0.001720133336545454,98615.13440000001,-0.018116818038356408,12.187119798280763,-0.7767460756688114,-1.38486559999999,0.8485621412544253
2020-07-08,-0.004682801457020064,98151.9276,0.002018476511255196,12.413566864458975,-0.6766141291412853,-1.8480724000000046,0.7401098198459104
2020-07-09,-0.0004263879025225625,98108.43400000002,-0.012213247936987859,11.040632100862174,-0.9094376155387349,-1.8915659999999772,0.7515362227013284
2020-07-10,-0.002171501478945942,97881.79400000001,0.014959011592058591,12.701690203648482,-0.9325709921670027,-2.118205999999991,0.6801032600153624
2020-07-13,0.00026703914670686557,97908.97400000002,0.001069755864922195,12.82225349773049,-1.0446235525842202,-2.0910259999999834,0.762559202980874
2020-07-14,-0.0005895373412025618,97858.69709999999,0.019223272564662608,14.99106642807681,-1.0298957681789132,-2.1413029000000097,0.7685593968941697
2020-07-15,0.0024414001017389387,98076.76710000001,0.03240775499732895,18.717668735759492,-1.061589373099445,-1.9232328999999881,0.8729039299251921
2020-07-16,-0.0004387420609924475,98042.5371,-0.0013775569213996253,18.554128389500125,-0.9205374468122526,-1.9574628999999986,1.0404167616925841
2020-07-17,-0.0019100628813472297,97859.72709999999,0.0044075693515532866,19.07666393228981,-0.9439298923013737,-2.140272900000011,1.0324763299183655
2020-07-20,-0.005532311231258591,97322.2971,-0.005458789803103881,18.426649453428602,-1.0416419078687238,-2.677702900000004,1.0568112699684171
2020-07-21,0.00021365979967752913,97324.0171,0.00711627642313295,19.269406226804655,-1.2864783975278404,-2.675982900000003,1.025502663681475
2020-07-22,0.0032164246884608004,97632.1171,0.0015530186460419593,19.454633838577227,-1.2751097603235757,-2.3678828999999966,1.0645197860683515
2020-07-23,0.003326001915770377,97954.53709999999,-0.0007643734957145654,19.363325882530727,-1.0928888650550617,-2.045462900000013,1.0730546075833691
2020-07-24,-0.0034497907140674687,97622.1029,-0.001999715182974815,19.12463322747307,-0.910961730540134,-2.377897100000002,1.06860360110919
2020-07-27,-0.008489633175024002,96801.1429,0.012498098630885579,20.613464642918085,-1.0682896716440018,-3.198857099999994,1.0571757857806094
2020-07-28,0.008955716644563173,97646.0229,-0.013765338089942736,18.953179523908968,-1.3773290831453686,-2.3539771000000034,1.1245658803288665
2020-07-29,0.0005300371611717091,97699.77290000001,0.0230262314192744,21.692222963684983,-0.8939909347038011,-2.300227099999989,1.0443379731982088
2020-07-30,-0.0025869075683709053,97449.06529999999,-0.010973969550211127,20.35677621438399,-0.8714576038148784,-2.5509347000000124,1.1636094652832856
2020-07-31,-0.0013820803047579766,97322.77530000001,-0.00770094231081353,19.429915624041534,-0.9749016058716262,-2.6772246999999916,1.100588123359919
2020-08-03,-0.0007964130173004236,97240.33529999999,0.007060534615883851,20.273154677477155,-1.031346132176122,-2.7596647000000085,1.0569954935494843
2020-08-04,-0.005113261333095304,96725.88529999998,-0.0008343489508295665,20.172804897059045,-1.0642665973987244,-3.27411470000002,1.0950201171355496
2020-08-05,-0.003411467983623173,96399.1953,0.011398377352049405,21.54257987472994,-1.2521405247262123,-3.600804699999993,1.0902829327873826
2020-08-06,0.0017722835854827202,96555.8253,-0.005666551832179012,20.853852546053023,-1.3807883809965258,-3.444174700000003,1.1508721561011077
2020-08-07,-0.0015851649364461706,96404.0953,0.006361953914601592,21.62271918635306,-1.3040898769050613,-3.5959046999999993,1.1189823668161336
2020-08-10,0.004354954785053539,96828.2553,0.01348643485470813,23.26297606551228,-1.3664655605606746,-3.171744699999995,1.1532054098049753
2020-08-11,0.006258542139152956,97438.28069999997,0.010839010081834521,24.5990247058033,-1.1701130409372253,-2.561719300000026,1.2241839022560674
2020-08-12,0.0009396415259487311,97513.5207,0.003193064791284783,24.996877464619814,-0.893231555558845,-2.4864793000000063,1.2816043991750525
2020-08-13,-0.003466378417796201,97174.5707,-0.007550387625282484,24.053102587812,-0.8564966316068326,-2.8254293000000033,1.29884199837653
2020-08-14,0.0004831338675504504,97219.08069999999,0.0007548400008750011,24.146742831877944,-0.9814913194563654,-2.7809193000000088,1.2560480881978038
2020-08-17,-0.004018452573080816,96834.42069999999,-0.0022899287054444217,23.8624556417798,-0.962837133543338,-3.165579300000012,1.2600312563938352
2020-08-18,-0.0011803963253434302,96726.4007,-0.004028073157873124,23.363528608940893,-1.1041234387233698,-3.2735993000000017,1.247208314293101
2020-08-19,0.000179177718654594,96737.5107,-0.004109849670086874,22.856523051586684,-1.147882637973135,-3.262489300000001,1.2246813821334765
2020-08-20,-0.003986348578575894,96357.45070000002,-0.008876189017438474,21.766025330955515,-1.1410156415907908,-3.6425492999999842,1.2017459271610136
2020-08-21,-0.004747415679093392,95907.94069999999,-0.0008236571241543311,21.66573187671171,-1.2786377330767402,-4.092059300000008,1.1517998312392272
2020-08-24,0.0029005508230260657,96173.57069999998,0.013472350466209981,23.30485525628271,-1.4363546894131631,-3.826429300000018,1.1471931711452203
2020-08-25,0.0023441617407718497,96403.43310000002,0.004867854233275404,23.905085317925405,-1.320248357351108,-3.5965668999999765,1.2174350813645143
2020-08-26,-0.002609052589208638,96151.6931,-0.0019345672009511983,23.665382603838285,-1.2289145995857211,-3.848306899999996,1.2434358893944084
2020-08-27,0.009412558946411648,97038.79310000001,0.006846446762557523,24.51205106220678,-1.3191373859039341,-2.96120689999999,1.2327007720633514
2020-08-28,-0.006489665936821531,96432.0131,0.016211572800143292,26.5305872424969,-0.9234629000738244,-3.5679869000000037,1.2690561829970892
2020-08-31,0.005490280630650124,96930.61309999999,-0.007817708941106782,25.54140793928773,-1.1196578281930727,-3.0693869000000125,1.3523637592240563
2020-09-01,-0.005555208763559694,96417.9731,0.01017382322767757,26.81864403141581,-0.9197224787651153,-3.5820268999999976,1.3085205095706922
2020-09-02,0.004760021896429661,96859.0931,0.017816621048100334,29.07812375395748,-1.08537854975221,-3.140906900000002,1.3617106198341615
2020-09-03,0.008890152272015778,97714.5231,-0.02769583484310889,25.503197356609498,-0.9197797015287252,-2.285476899999994,1.45205124147715
2020-09-04,0.0011067380187189501,97843.24309999998,-0.005477136766060542,24.81579918010946,-0.6118476981665693,-2.156756900000022,1.2881585978980348
2020-09-08,0.010946132724433722,98878.42640000003,-0.01669236535517915,22.732328258096402,-0.5776681737830107,-1.1215735999999743,1.2583182813834832
2020-09-09,0.002689253118684959,99150.7964,0.016027351693137737,24.699402447206552,-0.23121201537606628,-0.8492035999999934,1.1650323028530511
2020-09-10,0.0013649056007667914,99282.24639999999,-0.011343691816494306,23.284850856144445,-0.15314162733076636,-0.7177536000000109,1.2454472231948597
2020-09-11,0.00039097946700620835,99335.97639999999,0.00585093890232935,24.00618298608654,-0.11379617624253029,-0.664023600000015,1.1834423866440509
2020-09-14,0.0033554896715506043,99662.84639999998,0.021315817072940835,26.649476098531593,-0.10255719469094299,-0.33715360000001965,1.2135910340686678
2020-09-15,0.002638920351866325,99925.5504,0.006800016620316596,27.51069464095599,-0.006097770601714276,-0.0744496000000072,1.3178489073817257
2020-09-16,-0.00039304829610140035,99895.0204,0.008501064366840172,28.594671263559267,0.0691924956530552,-0.10497960000000603,1.3526259813075698
2020-09-17,0.004475571901959086,100357.52039999998,-0.002788216059204429,28.236121536014107,0.0579797740835403,0.3575203999999794,1.3958524006579442
2020-09-18,0.008842627567967599,101214.20839999999,-0.006651957225359717,27.38310034081052,0.18416634069951035,1.2142083999999886,1.380934114322858
2020-09-21,-0.0009998676631109093,101083.84840000002,-0.027412475647174972,23.891214204856396,0.42159053699884874,1.083848400000017,1.3451242359925903
2020-09-22,-0.009353949375926107,100158.61839999999,-0.0010314041899851523,23.763432287423157,0.3939533537367235,0.1586183999999921,1.1900348900695779
