,PricesA,PricesB,Spread,Buy signal,Short signal,Exit signal,stateA,stateB,cash,assets,holding,debt,total,roi_gross,roi_buy&hold,roi_daily,roi_daily_buy&hold,sharpe,sharpe_buy&hold,Asset A,Asset B,Pair Number
2021-05-25,77.5,56.48,21.020000000000003,17.059036443394866,26.55780150126919,21.808418972332028,0,0,5077.6433,0.0,0.0,0.0,5077.6433,1.5528659999999945,-0.005900461775269289,0.0,-0.01411733875503074,0.5534347207198759,0.14204674132740577,MRK,VZ,11
2021-05-26,77.23,56.36,20.870000000000005,17.059036443394866,26.55780150126919,21.808418972332028,0,0,5077.6433,0.0,0.0,0.0,5077.6433,1.5528659999999945,-0.009363776295536043,0.0,-0.002807026813411939,0.5537979543826014,-0.25575378399595594,MRK,VZ,11
2021-05-27,75.92,56.29,19.630000000000003,17.059036443394866,26.55780150126919,21.808418972332028,0,0,5077.6433,0.0,0.0,0.0,5077.6433,1.5528659999999945,-0.02616726526423797,0.0,-0.009128829290642737,0.5541315476245018,-0.3321726947720008,MRK,VZ,11
2021-05-28,75.89,56.49,19.4,17.059036443394866,26.55780150126919,21.808418972332028,0,0,5077.6433,0.0,0.0,0.0,5077.6433,1.5528659999999945,-0.026552077988712074,0.0,0.0015879014763078292,0.5544389864375814,-0.5666276322858583,MRK,VZ,11
2021-06-01,75.18,56.38,18.800000000000004,17.059036443394866,26.55780150126919,21.808418972332028,0,0,5077.6433,0.0,0.0,0.0,5077.6433,1.5528659999999945,-0.03565931246793211,0.0,-0.0056273271501038336,0.5547232307657913,-0.5236519090113846,MRK,VZ,11
2021-06-02,75.87,56.65,19.220000000000006,17.059036443394866,26.55780150126919,21.808418972332028,0,0,5077.6433,0.0,0.0,0.0,5077.6433,1.5528659999999945,-0.026808619805028085,0.0,0.006960988474981278,0.55498681012956,-0.6681289441077999,MRK,VZ,11
2021-06-03,73.91,56.98,16.93,17.059036443394866,26.55780150126919,21.808418972332028,1,2,4810.221599999999,35.0,2586.85,2393.16,5003.911599999999,0.07823199999998906,-0.05194971780400202,-0.014520850647386063,-0.009876667085584101,0.5552318991222611,-0.4745971269380544,MRK,VZ,11
2021-06-04,74.11,57.3,16.810000000000002,17.059036443394866,26.55780150126919,21.808418972332028,0,0,4810.221599999999,35.0,2593.85,2406.6,4997.471599999999,-0.05056800000002113,-0.049384299640841386,-0.0012869931595115292,0.004195983330777642,0.039882999144573564,-0.7103761190476718,MRK,VZ,11
2021-06-07,72.8,57.2,15.599999999999994,17.059036443394866,26.55780150126919,21.808418972332028,0,0,4810.221599999999,35.0,2548.0,2402.4,4955.821599999999,-0.8835680000000139,-0.06618778860954332,-0.008334214445560706,-0.009507756588722605,-9.653177601780012e-05,-0.6001330090991706,MRK,VZ,11
2021-06-08,72.4,57.15,15.250000000000007,17.059036443394866,26.55780150126919,21.808418972332028,0,0,4810.221599999999,35.0,2534.0,2400.2999999999997,4943.9216,-1.1215680000000066,-0.0713186249358644,-0.002401216379540272,-0.0031068583115007042,-0.25077929220946105,-0.8187087789843925,MRK,VZ,11
2021-06-09,74.04,57.05,16.99000000000001,17.059036443394866,26.55780150126919,21.808418972332028,0,0,4810.221599999999,35.0,2591.4,2396.1,5005.521599999998,0.11043199999996434,-0.05028219599794751,0.012459744507275161,0.010013756488531422,-0.3224950923980639,-0.8938476220564877,MRK,VZ,11
